Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
17705,2% Milk,60,2.49,1.13,3.13,8.19,0.51,1.44,0.46,121
17706,Almond Milk,64,4.22,0.43,4.37,9.88,0.72,6.41,0.8,139
17707,Oat Milk,54,0.99,2.74,3.46,5.05,0.45,7.68,0.91,142
17708,Soy Milk,63,6.38,1.96,1.22,6.86,0.43,4.24,0.84,105
17709,Coconut Milk,43,5.51,3.99,3.01,5.92,0.73,7.53,0.94,109
17710,Cashew Milk,58,6.23,3.92,1.56,1.08,0.64,1.17,0.91,116
17711,Whole Milk,58,4.66,2.18,1.99,1.56,0.43,2.75,0.02,90
17712,Oat Milk,79,1.83,4.39,4.09,9.83,0.0,5.28,0.37,136
17713,2% Milk,48,5.14,0.36,5.36,5.04,0.09,2.72,0.97,137
17714,Almond Milk,78,6.36,0.3,11.9,4.52,0.43,5.72,0.48,85
17715,Cashew Milk,70,6.06,0.42,7.19,1.41,0.47,3.64,0.6,115
17716,Whole Milk,75,4.4,2.4,9.05,9.8,0.41,5.87,0.48,115
17717,2% Milk,68,6.46,3.51,7.69,5.09,0.91,6.01,0.32,92
17718,Soy Milk,65,3.61,3.38,2.5,2.93,0.0,6.57,0.79,143
17719,Skim Milk,74,3.94,2.59,2.14,8.87,0.56,2.07,0.38,134
17720,Coconut Milk,55,2.14,4.44,10.99,3.45,0.79,7.83,0.04,113
17721,Cashew Milk,49,5.76,2.82,4.33,3.66,0.25,1.88,0.3,98
17722,2% Milk,59,4.15,0.91,8.78,4.56,0.63,5.11,0.39,143
17723,Cashew Milk,66,7.96,1.22,1.7,2.51,0.54,3.93,0.05,109
17724,Cashew Milk,45,6.33,2.77,11.26,6.58,0.93,3.78,0.37,146
17725,Whole Milk,40,1.74,2.81,3.58,2.63,0.71,1.82,0.87,99
17726,Skim Milk,45,0.58,3.58,8.98,5.14,0.14,6.05,0.8,135
17727,Soy Milk,57,3.86,3.25,11.48,2.46,0.88,3.59,0.05,96
17728,Whole Milk,60,1.0,3.42,7.97,1.16,0.82,6.21,0.17,146
17729,Cashew Milk,71,2.99,4.35,11.36,8.2,0.03,4.85,0.36,111
17730,Oat Milk,49,7.0,0.64,7.91,6.54,0.56,1.44,0.84,125
17731,2% Milk,40,3.73,4.55,7.67,8.75,0.28,7.67,0.28,88
17732,Skim Milk,61,0.73,4.13,3.95,0.98,0.36,7.67,0.66,82
17733,Almond Milk,77,5.02,4.04,4.29,3.53,0.53,5.39,0.33,110
17734,Soy Milk,44,7.18,3.01,2.8,6.75,0.65,3.12,0.56,132
17735,Cashew Milk,40,5.97,4.54,8.19,8.89,0.4,6.78,0.7,102
17736,Almond Milk,48,3.11,4.16,3.75,4.74,0.8,6.02,0.52,140
17737,2% Milk,68,2.2,0.77,1.67,4.39,0.12,4.92,0.8,124
17738,Whole Milk,44,6.2,1.22,5.57,3.01,0.83,7.14,0.46,119
17739,Whole Milk,67,3.39,3.68,4.58,6.53,0.73,6.28,0.78,125
17740,Oat Milk,43,5.99,4.86,9.73,1.4,0.08,1.47,0.03,135
17741,Soy Milk,61,6.31,0.96,7.62,9.82,0.59,2.08,0.5,117
17742,Coconut Milk,44,3.66,2.86,9.67,4.49,0.44,6.69,0.69,120
17743,Almond Milk,50,1.96,0.44,11.23,7.14,0.86,6.26,0.11,99
17744,2% Milk,73,7.53,0.27,11.02,2.4,0.56,7.75,0.72,96
17745,Coconut Milk,54,1.48,2.13,8.52,7.18,0.21,3.91,0.25,141
17746,Cashew Milk,41,6.92,2.83,7.04,2.47,0.58,3.63,0.64,118
17747,2% Milk,74,7.91,4.45,7.48,5.13,0.95,3.23,0.81,116
17748,Oat Milk,79,4.63,2.84,2.99,9.67,0.02,2.59,0.97,127
17749,Cashew Milk,64,2.82,4.08,3.94,6.25,0.56,1.02,0.57,83
17750,Cashew Milk,71,7.44,3.21,10.59,2.52,0.6,5.01,0.7,86
17751,Cashew Milk,40,5.72,3.26,7.84,5.86,0.88,3.23,0.39,82
17752,Coconut Milk,65,6.7,1.41,10.27,9.28,0.28,5.58,0.77,120
17753,Whole Milk,53,7.25,4.87,5.56,6.62,0.12,5.54,0.19,98
17754,Almond Milk,75,7.95,1.59,6.64,4.52,0.67,5.19,0.49,110
17755,Cashew Milk,73,4.81,3.94,2.73,9.68,0.31,7.23,0.74,120
17756,Skim Milk,58,5.31,1.42,3.39,2.18,0.5,4.45,0.33,98
17757,Soy Milk,72,5.21,1.34,1.1,7.68,0.04,2.07,0.25,118
17758,Almond Milk,47,2.16,3.56,9.07,5.88,0.98,4.97,0.2,92
17759,2% Milk,70,0.58,4.2,2.2,9.21,0.11,3.42,0.36,80
17760,Soy Milk,45,7.5,1.02,8.26,2.3,0.81,4.29,0.85,109
17761,Soy Milk,42,3.01,3.53,2.85,5.52,0.48,3.15,0.12,132
17762,Almond Milk,46,5.35,2.96,10.74,1.97,0.48,6.82,0.18,127
17763,Whole Milk,74,7.75,4.01,11.55,4.44,0.01,1.59,0.12,103
17764,Coconut Milk,55,2.07,4.12,8.31,5.33,0.61,2.61,0.98,89
17765,Soy Milk,41,0.51,0.45,2.79,4.31,0.88,5.55,0.01,131
17766,Soy Milk,77,3.33,2.85,3.34,5.69,0.16,7.34,0.81,94
17767,Coconut Milk,75,7.1,4.06,1.36,9.42,0.04,7.19,0.44,131
17768,Soy Milk,75,2.53,0.16,6.66,2.97,0.49,7.97,0.79,143
17769,Oat Milk,50,2.16,4.21,11.82,0.55,0.51,2.98,0.9,106
17770,Skim Milk,47,1.19,3.12,4.94,4.66,0.8,6.05,0.2,95
17771,Coconut Milk,66,0.57,0.85,4.79,9.74,0.58,1.98,0.89,99
17772,2% Milk,55,3.08,1.08,9.52,4.24,0.5,4.72,0.42,97
17773,2% Milk,77,3.39,2.14,3.29,7.8,0.13,1.8,0.58,104
17774,Soy Milk,63,2.37,3.61,1.73,8.83,0.75,5.6,0.86,115
17775,Almond Milk,66,4.52,0.16,2.44,0.63,0.16,7.59,0.34,96
17776,Soy Milk,55,1.98,0.31,9.08,1.95,0.27,5.75,0.65,91
17777,Soy Milk,64,3.93,2.28,10.95,8.48,0.34,5.0,0.64,109
17778,Cashew Milk,65,6.59,4.73,2.02,3.5,0.45,4.9,0.9,146
17779,Whole Milk,60,1.48,4.87,11.03,2.75,0.11,6.83,0.44,129
17780,Almond Milk,80,0.94,0.13,3.13,0.79,0.06,2.59,0.9,122
17781,Skim Milk,43,7.24,3.42,11.44,3.88,0.86,2.87,0.52,124
17782,2% Milk,40,3.01,2.44,7.73,6.32,0.31,1.95,0.04,127
17783,2% Milk,40,6.25,3.64,6.01,8.39,0.48,4.95,0.95,114
17784,2% Milk,70,6.82,0.4,4.34,7.12,0.64,4.07,0.53,150
17785,Almond Milk,43,1.88,2.1,6.71,0.62,0.46,4.7,0.4,114
17786,Coconut Milk,68,7.49,0.53,7.64,6.15,0.98,2.82,0.98,109
17787,2% Milk,70,6.03,3.45,8.98,5.87,0.05,6.98,0.59,142
17788,Whole Milk,43,2.56,3.48,8.89,8.35,0.4,3.62,0.3,119
17789,Soy Milk,67,0.54,1.42,2.34,4.34,0.58,3.17,0.17,80
17790,Oat Milk,53,5.03,3.29,11.7,2.4,0.28,2.69,0.04,128
17791,Coconut Milk,47,6.97,4.04,6.9,9.34,0.51,6.99,0.53,110
17792,Soy Milk,79,0.73,2.65,3.78,0.65,0.9,7.08,0.91,109
17793,Oat Milk,58,4.63,1.44,8.45,9.46,0.45,5.24,0.38,135
17794,Oat Milk,45,1.26,0.71,3.2,6.54,0.97,1.62,0.74,134
17795,Coconut Milk,65,6.8,4.98,10.93,6.08,0.75,2.4,0.16,130
17796,Coconut Milk,64,4.22,1.14,2.52,6.74,0.11,6.16,0.98,126
17797,Whole Milk,55,3.87,3.59,2.15,7.71,0.31,7.56,0.15,112
17798,Soy Milk,69,1.72,0.16,3.31,5.94,0.8,7.09,0.75,124
17799,Soy Milk,74,1.53,4.97,6.8,3.09,0.17,6.26,0.13,124
17800,Soy Milk,64,4.82,1.79,9.55,7.12,0.61,5.68,0.43,130
17801,Cashew Milk,52,2.02,3.93,1.57,1.15,0.4,7.55,0.78,148
17802,2% Milk,70,5.76,3.82,4.69,8.88,0.57,1.32,0.39,121
17803,Whole Milk,56,4.48,2.73,6.38,1.68,0.95,7.52,0.92,93
17804,Whole Milk,60,7.89,1.33,5.08,3.32,0.84,2.57,0.55,96
17805,Soy Milk,75,7.47,1.53,2.33,4.92,0.19,6.76,0.48,87
17806,Whole Milk,45,6.6,4.61,11.2,9.01,0.49,1.48,0.59,114
17807,Skim Milk,67,5.74,3.78,8.43,6.97,0.43,1.46,0.43,138
17808,Cashew Milk,50,7.24,0.29,11.64,1.17,0.64,5.08,0.42,150
17809,Skim Milk,72,6.69,4.37,1.39,9.22,0.02,7.61,0.34,118
17810,Almond Milk,67,1.88,3.16,3.43,4.37,0.13,6.69,0.7,115
17811,2% Milk,59,2.57,0.27,4.87,6.65,0.2,7.32,0.48,111
17812,2% Milk,75,1.11,3.89,3.47,6.74,0.54,6.8,0.48,137
17813,Cashew Milk,57,7.04,2.56,10.73,7.44,0.45,5.43,0.48,100
17814,Whole Milk,59,3.39,3.32,11.0,1.57,0.08,7.84,0.92,121
17815,Oat Milk,52,1.48,0.21,4.52,5.89,0.44,6.63,0.32,98
17816,2% Milk,60,3.28,3.78,10.02,8.44,0.61,4.53,0.77,99
17817,Oat Milk,61,5.95,0.89,12.0,3.92,0.6,3.19,0.45,103
17818,Almond Milk,74,3.86,3.58,8.04,6.91,0.52,4.09,0.83,112
17819,Soy Milk,52,0.51,3.15,8.32,9.69,0.16,6.89,0.55,107
17820,2% Milk,74,1.2,3.28,4.69,8.45,0.46,1.45,0.94,106
17821,Oat Milk,73,4.34,1.6,3.14,9.32,0.66,4.18,0.6,113
17822,Cashew Milk,49,7.39,2.82,7.97,2.3,0.86,1.73,0.55,134
17823,Skim Milk,79,5.81,1.34,7.71,7.14,0.84,3.88,0.09,98
17824,Almond Milk,51,7.75,0.47,2.92,3.96,0.05,4.56,0.76,92
17825,2% Milk,53,2.37,0.94,10.66,8.27,0.22,4.77,0.34,146
17826,Cashew Milk,72,7.7,4.44,2.82,7.18,0.45,7.15,0.08,128
17827,Soy Milk,45,7.52,4.53,6.53,1.48,0.7,4.21,0.48,120
17828,Coconut Milk,45,7.32,1.88,8.18,8.65,0.33,4.18,0.03,103
17829,Cashew Milk,40,6.91,3.68,8.73,7.67,0.62,7.17,0.44,98
17830,Almond Milk,67,5.73,4.21,6.51,4.03,0.61,1.89,0.26,98
17831,Almond Milk,80,2.99,4.11,3.34,4.7,0.57,7.4,0.2,104
17832,Coconut Milk,61,5.86,0.72,3.41,6.08,0.46,1.68,0.7,92
17833,Soy Milk,48,6.32,0.54,9.31,3.62,0.86,4.9,0.46,136
17834,Oat Milk,60,4.34,1.96,4.07,2.54,0.01,4.67,0.34,109
17835,Whole Milk,63,5.15,4.25,11.81,5.03,0.11,6.43,0.43,142
17836,Cashew Milk,43,6.85,0.72,3.42,1.96,0.01,7.04,0.43,146
17837,Soy Milk,64,6.8,0.94,2.55,7.4,0.97,7.91,0.12,92
17838,Cashew Milk,57,5.39,0.31,2.51,1.95,0.17,7.33,0.15,148
17839,2% Milk,44,5.19,2.43,2.15,4.27,0.62,5.13,0.44,106
17840,Almond Milk,55,5.08,3.72,10.49,5.64,0.34,4.59,0.55,124
17841,Coconut Milk,77,5.83,3.64,2.42,9.84,0.52,5.6,0.0,80
17842,Skim Milk,68,1.89,3.54,3.33,5.38,0.61,4.35,0.79,137
17843,Almond Milk,77,0.6,4.37,1.76,5.12,0.32,4.89,1.0,128
17844,Whole Milk,50,7.62,4.95,9.96,9.25,0.73,7.31,0.72,132
17845,Whole Milk,53,2.59,1.28,2.66,2.01,0.84,5.17,0.27,98
17846,Cashew Milk,43,7.22,0.98,8.66,8.47,0.86,7.83,0.88,125
17847,2% Milk,73,3.17,2.17,10.03,5.51,0.35,6.43,0.88,80
17848,Coconut Milk,60,3.56,0.44,5.56,8.69,0.0,2.57,0.77,123
17849,Soy Milk,78,1.75,0.35,4.26,6.66,0.22,4.44,0.63,135
17850,Soy Milk,66,0.99,3.11,10.83,0.93,0.55,7.44,0.26,134
17851,Coconut Milk,62,6.76,3.31,7.2,7.51,0.05,5.21,0.0,94
17852,Soy Milk,75,6.16,4.32,2.67,8.34,0.28,3.02,0.95,124
17853,Cashew Milk,43,7.45,4.0,8.36,8.72,0.76,2.2,0.32,133
17854,Almond Milk,59,7.76,1.25,3.82,6.69,0.81,6.76,0.02,98
17855,2% Milk,48,2.52,0.41,1.96,9.18,0.43,7.78,1.0,107
17856,Coconut Milk,67,5.02,2.85,3.48,7.68,0.8,7.0,0.6,129
17857,Coconut Milk,80,0.89,1.22,3.77,2.78,0.04,6.73,0.81,122
17858,2% Milk,61,1.53,4.96,3.49,3.32,0.88,3.42,0.53,120
17859,Almond Milk,54,5.6,1.56,7.95,5.99,0.47,3.02,0.16,115
17860,Soy Milk,78,4.52,0.37,11.75,5.09,0.08,2.0,0.68,100
17861,Almond Milk,61,6.91,2.47,2.21,3.14,0.74,1.07,0.18,130
17862,Whole Milk,62,5.9,0.99,8.93,0.77,0.88,4.02,0.63,108
17863,Cashew Milk,44,6.09,4.01,7.94,4.12,0.55,1.38,0.69,84
17864,Almond Milk,61,2.26,0.58,8.67,1.63,0.2,7.24,0.43,82
17865,Cashew Milk,69,6.87,0.49,5.06,1.36,0.2,3.49,0.34,121
17866,Coconut Milk,69,7.71,4.35,6.71,8.33,0.03,2.53,0.9,84
17867,2% Milk,48,2.67,3.54,6.06,3.03,0.77,5.68,0.95,88
17868,Oat Milk,57,5.74,1.1,2.59,7.07,0.35,4.64,0.03,90
17869,Almond Milk,58,3.49,3.46,11.33,5.61,0.08,6.34,0.78,149
17870,Cashew Milk,58,7.22,4.59,8.13,6.44,0.43,5.69,0.9,140
17871,Almond Milk,61,6.2,0.63,4.81,9.51,0.02,4.65,0.0,116
17872,Oat Milk,45,2.72,4.78,8.19,6.37,0.27,1.15,0.99,107
17873,Almond Milk,68,7.62,2.31,10.34,2.84,0.54,3.07,0.15,114
17874,Coconut Milk,53,1.02,1.0,5.66,2.08,0.04,4.36,0.12,147
17875,Almond Milk,64,1.65,3.43,8.33,4.36,0.74,3.19,0.3,115
17876,Cashew Milk,69,6.61,0.9,7.09,4.99,0.87,4.82,0.04,99
17877,Almond Milk,77,1.62,3.63,4.85,5.61,0.94,5.53,0.43,147
17878,Skim Milk,75,0.96,0.82,8.3,2.11,0.8,3.33,0.32,96
17879,Whole Milk,45,1.8,3.84,10.03,1.44,0.13,2.94,0.35,137
17880,Oat Milk,70,5.8,4.29,6.96,8.97,0.05,7.21,0.6,139
17881,2% Milk,51,4.45,4.88,9.78,1.78,0.06,7.28,0.47,134
17882,Skim Milk,41,2.42,0.87,6.75,3.83,0.5,7.28,0.57,97
17883,2% Milk,74,4.94,0.47,5.81,3.47,0.44,4.54,0.64,101
17884,Soy Milk,64,1.67,2.44,3.41,9.73,0.56,2.35,0.98,97
17885,Oat Milk,58,3.53,4.39,7.25,8.86,0.88,7.36,0.62,141
17886,Oat Milk,48,7.25,1.85,7.08,2.62,0.71,4.26,0.82,135
17887,Oat Milk,49,6.13,0.88,7.69,1.32,0.91,7.33,0.87,122
17888,Whole Milk,80,4.45,0.5,10.89,2.53,0.33,1.7,0.99,120
17889,2% Milk,62,5.33,3.98,6.67,1.3,0.57,2.03,0.72,128
17890,Soy Milk,44,5.12,4.88,4.88,7.97,0.71,3.05,0.7,144
17891,Coconut Milk,49,2.76,1.03,7.06,8.99,0.16,4.39,0.04,124
17892,Coconut Milk,57,7.25,4.31,11.04,2.47,0.11,4.64,0.95,144
17893,Coconut Milk,76,4.73,2.2,9.5,4.84,0.08,6.59,0.69,116
17894,Coconut Milk,40,2.06,1.27,9.11,7.5,0.7,3.8,0.26,145
17895,Whole Milk,42,4.51,2.41,11.79,8.28,0.66,3.37,0.23,128
17896,Soy Milk,40,1.6,2.44,7.29,9.92,0.3,4.0,0.38,121
17897,Coconut Milk,55,6.42,3.59,10.73,7.87,0.97,5.85,0.4,94
17898,2% Milk,61,4.92,1.13,5.66,3.37,0.32,4.62,0.86,82
17899,2% Milk,56,5.98,0.44,4.9,7.25,0.09,6.29,0.96,142
17900,Oat Milk,46,2.99,0.76,5.33,5.74,0.27,3.24,0.22,105
17901,Coconut Milk,60,1.96,1.66,1.14,6.22,0.26,4.86,0.01,120
17902,Skim Milk,74,3.0,3.08,9.9,3.18,0.34,1.35,0.98,85
17903,Coconut Milk,66,2.18,4.79,6.22,2.69,0.66,5.93,0.99,96
17904,2% Milk,41,3.15,3.34,9.86,4.62,0.71,4.79,0.13,101
17905,Whole Milk,69,2.19,1.62,1.09,9.75,0.21,2.11,0.34,106
17906,Skim Milk,78,5.23,4.64,5.94,5.98,0.74,5.22,0.71,103
17907,Soy Milk,56,5.2,0.78,3.21,0.67,0.52,4.09,0.55,140
17908,Soy Milk,60,6.27,3.13,5.54,3.42,0.35,3.89,0.34,132
17909,Soy Milk,54,7.9,0.66,11.69,3.56,0.25,6.67,0.62,94
17910,Oat Milk,64,2.46,2.33,4.38,6.36,0.39,7.55,0.16,103
17911,Cashew Milk,45,1.38,3.82,1.99,5.66,0.34,3.8,0.83,121
17912,Whole Milk,51,2.74,4.08,10.4,7.96,0.85,3.77,0.61,121
17913,Soy Milk,71,2.29,3.37,7.65,3.58,0.14,3.93,0.26,118
17914,2% Milk,51,3.23,0.94,6.27,3.99,0.88,1.88,0.45,113
17915,2% Milk,42,2.31,0.61,9.61,5.48,0.15,5.31,0.7,107
17916,Soy Milk,66,5.61,1.17,8.94,0.78,0.92,3.99,0.09,92
17917,2% Milk,71,7.82,0.81,7.6,5.1,0.18,4.89,0.63,124
17918,2% Milk,41,2.15,4.13,5.26,6.5,0.67,7.88,0.82,110
17919,Cashew Milk,68,5.87,2.78,4.37,8.1,0.03,5.39,0.12,139
17920,Almond Milk,45,2.78,1.74,4.45,2.04,0.3,5.54,0.4,94
17921,Almond Milk,57,6.41,3.3,8.44,2.78,0.64,4.45,0.89,86
17922,Almond Milk,51,3.61,2.1,10.53,0.55,0.89,5.91,0.04,82
17923,Skim Milk,41,0.82,3.48,10.85,0.65,0.46,5.59,0.25,149
17924,2% Milk,80,4.1,2.13,5.35,7.28,0.12,5.2,0.48,149
17925,Almond Milk,71,3.14,4.98,5.62,7.52,0.23,5.06,0.58,150
17926,2% Milk,55,2.95,1.78,1.28,2.12,0.65,4.39,0.02,112
17927,Oat Milk,53,7.7,4.69,3.39,7.73,0.11,7.07,0.15,134
17928,Coconut Milk,71,0.68,3.08,7.87,7.37,0.5,1.28,0.44,135
17929,Cashew Milk,77,7.5,1.53,7.83,8.33,0.33,1.24,0.18,149
17930,Whole Milk,76,6.93,5.0,8.52,7.28,0.38,2.64,0.41,146
17931,Oat Milk,76,1.34,3.53,7.93,4.23,0.73,7.68,0.91,103
17932,Almond Milk,57,0.88,0.45,5.84,0.93,0.77,1.43,0.17,110
17933,Almond Milk,50,4.86,2.57,5.93,7.19,0.26,2.51,0.73,110
17934,Almond Milk,79,6.85,3.57,10.36,1.18,0.67,7.98,0.08,117
17935,Skim Milk,53,6.74,0.43,4.51,4.88,0.38,7.49,0.54,146
17936,2% Milk,73,4.17,0.99,4.89,5.07,0.18,2.37,0.83,146
17937,Skim Milk,59,2.19,3.4,8.95,9.53,0.06,4.97,0.6,132
17938,Cashew Milk,40,7.62,3.32,9.32,9.43,0.06,2.29,0.38,98
17939,Almond Milk,52,3.9,2.78,4.96,6.09,0.74,4.85,0.72,92
17940,2% Milk,56,7.62,4.06,6.89,1.09,0.36,6.0,0.76,98
17941,Skim Milk,75,4.02,1.51,12.0,0.5,0.13,4.29,0.38,124
17942,Almond Milk,51,7.07,1.55,8.95,7.57,0.79,2.88,0.94,85
17943,Oat Milk,54,4.4,3.75,4.78,6.51,0.99,2.26,0.27,134
17944,Skim Milk,80,6.3,3.08,5.08,0.68,0.88,5.64,0.02,91
17945,Whole Milk,55,4.29,4.05,9.83,2.95,0.41,4.59,0.25,112
17946,Oat Milk,65,3.46,2.78,5.1,3.59,0.69,1.06,0.68,138
17947,Cashew Milk,73,4.03,0.97,3.22,9.25,0.67,1.32,0.02,119
17948,Cashew Milk,68,3.34,0.52,8.0,4.39,0.86,2.58,0.41,142
17949,Skim Milk,53,7.56,3.52,8.26,6.16,0.56,6.44,0.14,142
17950,Almond Milk,48,0.62,0.47,10.94,3.77,0.16,1.97,0.44,133
17951,2% Milk,66,5.62,0.18,10.78,9.72,0.77,5.64,0.77,98
17952,Almond Milk,57,5.05,0.39,5.2,9.37,0.54,2.29,0.43,111
17953,2% Milk,61,5.05,1.22,11.07,7.59,0.78,3.02,0.6,116
17954,Skim Milk,54,4.56,4.5,5.99,8.98,0.03,5.9,0.52,100
17955,Skim Milk,61,7.49,2.5,9.86,5.38,0.4,2.67,0.98,135
17956,Coconut Milk,45,4.99,1.33,2.58,3.57,0.14,5.46,0.43,105
17957,2% Milk,55,1.8,1.76,10.35,7.1,0.62,6.15,0.58,126
17958,Whole Milk,72,1.97,4.85,5.54,1.65,0.2,6.12,0.81,114
17959,Almond Milk,62,3.36,4.58,4.57,7.2,0.19,5.66,0.68,147
17960,Skim Milk,71,6.26,1.18,10.1,8.31,0.98,5.29,0.17,149
17961,2% Milk,42,1.17,4.91,11.2,9.05,0.82,4.87,0.04,102
17962,Oat Milk,69,4.73,1.45,7.87,6.95,0.96,2.98,0.22,97
17963,Coconut Milk,56,1.19,2.37,10.14,1.97,0.01,3.45,0.75,106
17964,2% Milk,50,6.88,1.28,5.38,2.74,0.07,6.0,0.31,132
17965,Whole Milk,74,0.78,0.4,3.13,1.77,0.64,2.11,0.92,140
17966,Whole Milk,50,0.77,3.57,2.9,1.46,0.92,1.06,0.2,136
17967,Almond Milk,69,3.11,0.7,2.29,5.36,0.81,1.17,0.08,144
17968,Oat Milk,70,5.52,0.71,1.52,1.92,0.23,5.8,0.51,97
17969,Oat Milk,67,3.52,3.55,1.26,6.35,0.87,7.17,0.88,90
17970,Cashew Milk,43,1.36,3.91,2.54,5.97,0.36,2.58,0.58,123
17971,Cashew Milk,46,5.76,2.24,7.6,2.83,0.73,5.81,0.44,148
17972,Cashew Milk,44,3.1,1.72,4.98,0.63,0.71,4.37,0.42,120
17973,Soy Milk,68,7.83,3.93,6.16,3.12,0.26,1.47,0.01,112
17974,Cashew Milk,52,1.02,2.47,1.88,6.95,0.02,4.35,0.39,109
17975,Soy Milk,63,4.9,3.03,9.76,2.26,0.2,5.05,0.42,129
17976,Cashew Milk,70,8.0,3.37,5.29,9.84,0.88,4.85,0.35,140
17977,Almond Milk,47,1.83,0.15,7.9,1.77,0.59,5.03,0.36,137
17978,Cashew Milk,69,1.81,3.33,1.38,1.77,0.95,2.37,0.8,90
17979,Soy Milk,67,6.48,3.22,2.23,5.5,0.12,7.43,0.55,132
17980,Oat Milk,48,0.65,2.45,4.56,3.5,0.26,1.01,0.44,87
17981,Skim Milk,63,3.86,0.74,7.05,8.77,0.73,1.19,0.66,122
17982,Skim Milk,67,7.32,0.83,6.76,1.02,0.92,6.59,0.11,108
17983,Oat Milk,75,7.19,0.29,5.73,8.6,0.53,3.96,0.16,105
17984,Oat Milk,46,4.06,1.01,6.92,2.83,0.43,1.54,0.71,106
17985,Oat Milk,54,1.94,1.65,8.58,6.36,0.01,3.76,0.58,121
17986,Coconut Milk,66,5.1,4.43,4.93,2.84,0.64,7.62,0.92,115
17987,Cashew Milk,55,1.81,3.28,9.58,9.56,0.99,5.68,0.92,93
17988,Soy Milk,46,0.68,4.49,11.15,1.08,0.87,3.05,0.65,146
17989,Cashew Milk,56,3.16,1.09,10.41,6.73,0.73,4.05,0.85,99
17990,Whole Milk,41,7.55,0.32,3.96,7.48,0.33,1.23,0.74,94
17991,Cashew Milk,69,2.37,0.23,2.38,7.16,0.78,4.56,0.23,100
17992,2% Milk,56,7.93,3.93,7.54,2.07,0.09,6.91,0.38,99
17993,2% Milk,52,5.64,2.7,9.77,3.64,0.19,3.9,0.69,85
17994,Coconut Milk,64,2.84,0.7,5.24,4.41,0.81,4.85,0.96,128
17995,Cashew Milk,75,4.13,3.93,4.78,8.69,0.22,5.31,0.96,88
17996,Soy Milk,59,3.47,1.65,8.59,7.55,0.72,1.51,0.49,149
17997,Skim Milk,47,7.82,4.73,3.59,5.46,0.22,1.1,0.39,82
17998,Whole Milk,69,2.59,2.89,3.43,8.49,0.12,5.61,0.23,125
17999,Cashew Milk,67,4.74,0.56,4.46,1.46,0.4,2.22,0.68,102
18000,Soy Milk,76,3.86,1.47,3.97,3.35,0.44,2.97,0.69,120
18001,Whole Milk,71,5.1,2.72,6.68,8.93,0.76,1.86,0.49,126
18002,Whole Milk,43,4.44,2.62,3.46,7.4,0.12,3.48,0.53,80
18003,2% Milk,48,5.52,4.74,11.86,8.23,0.24,5.93,0.17,89
18004,Almond Milk,78,1.25,0.68,11.05,9.69,0.82,3.03,0.02,142
18005,Skim Milk,68,1.27,0.11,2.43,5.67,0.78,5.89,0.22,145
18006,Cashew Milk,67,1.13,1.78,6.41,8.01,0.63,2.67,0.35,93
18007,Skim Milk,49,7.06,3.66,11.54,4.96,0.29,5.81,0.99,143
18008,Soy Milk,45,4.62,0.68,1.34,5.62,0.93,7.62,0.64,97
18009,Cashew Milk,47,6.87,0.22,5.81,7.75,0.72,6.23,0.1,92
18010,Soy Milk,43,4.09,4.57,5.43,8.16,0.41,6.91,0.03,125
18011,2% Milk,47,0.82,4.97,5.65,9.48,0.25,6.55,0.05,118
18012,Cashew Milk,50,3.97,0.65,5.44,9.82,0.65,1.19,0.26,83
18013,Soy Milk,60,3.51,3.17,9.41,9.57,0.57,4.51,0.7,145
18014,Coconut Milk,50,6.06,4.47,2.46,1.92,0.63,1.49,0.36,107
18015,Oat Milk,67,6.07,0.58,7.68,9.65,0.69,6.5,0.73,94
18016,Whole Milk,71,5.81,0.64,11.02,6.66,0.29,7.83,0.93,117
18017,Skim Milk,51,7.3,0.37,7.65,8.83,0.32,5.15,0.52,139
18018,Whole Milk,57,6.7,3.25,1.93,5.64,0.41,7.75,0.1,126
18019,2% Milk,47,2.92,0.93,1.41,3.39,0.57,7.76,0.79,149
18020,Soy Milk,42,7.79,4.38,5.84,2.73,0.99,2.56,0.59,109
18021,Soy Milk,72,1.19,2.37,8.35,8.6,0.29,7.65,0.79,94
18022,Soy Milk,61,6.28,0.92,4.69,0.6,0.61,3.73,0.32,131
18023,2% Milk,58,5.48,4.24,7.92,8.6,0.51,1.8,0.72,108
18024,2% Milk,41,7.16,0.55,9.2,6.02,0.38,1.99,0.92,114
18025,Whole Milk,68,5.11,2.52,1.65,7.98,0.84,4.85,0.88,105
18026,Almond Milk,47,5.82,1.25,8.38,7.52,0.13,5.74,0.47,92
18027,Coconut Milk,47,1.29,0.56,4.88,7.04,0.56,3.42,0.89,97
18028,Oat Milk,58,2.07,3.86,1.87,3.77,0.28,1.21,0.24,111
18029,Whole Milk,41,7.25,0.12,9.53,9.81,0.15,5.34,0.86,105
18030,Almond Milk,40,7.42,0.28,5.75,3.07,0.59,4.51,0.45,139
18031,Skim Milk,54,4.67,1.85,8.51,2.39,0.87,5.17,0.89,150
18032,Almond Milk,49,5.73,4.35,6.41,4.56,0.93,3.25,0.86,82
18033,Soy Milk,66,0.77,3.97,3.12,5.12,0.99,7.1,0.83,133
18034,Cashew Milk,45,4.82,1.91,10.27,7.04,0.68,5.74,0.37,98
