Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
19567,Cashew Milk,51,0.68,0.53,7.17,9.53,0.25,5.85,0.63,89
19568,Soy Milk,43,2.11,2.57,6.32,2.02,0.13,3.16,0.51,140
19569,Cashew Milk,78,3.47,2.94,5.2,4.87,0.74,3.76,0.11,119
19570,Coconut Milk,67,6.42,1.66,4.63,4.8,0.09,5.8,0.32,110
19571,Oat Milk,72,3.86,2.33,8.15,0.6,0.06,7.41,0.78,118
19572,Almond Milk,79,2.44,4.76,2.16,5.55,0.38,1.38,0.72,126
19573,Whole Milk,61,6.79,3.2,4.1,1.03,0.69,1.25,0.23,149
19574,Soy Milk,44,5.2,1.66,10.7,9.94,0.95,6.98,0.32,82
19575,Skim Milk,48,0.84,2.44,7.69,5.12,0.78,3.21,0.56,123
19576,Whole Milk,47,5.3,2.36,4.84,4.46,0.95,5.72,0.19,144
19577,Oat Milk,49,5.17,2.17,7.26,3.54,0.73,5.98,0.42,83
19578,Skim Milk,61,6.09,0.44,11.52,7.25,0.74,7.17,0.57,100
19579,Whole Milk,60,2.62,0.48,7.95,2.78,0.1,4.42,0.85,93
19580,2% Milk,53,5.64,4.46,5.14,3.11,0.27,5.17,0.71,99
19581,2% Milk,41,6.31,1.95,4.79,4.09,0.55,5.14,0.74,87
19582,2% Milk,59,3.76,3.17,1.42,2.37,0.95,4.14,0.94,126
19583,Coconut Milk,62,2.53,3.22,2.6,4.83,0.04,5.08,0.93,102
19584,Oat Milk,54,4.24,1.46,6.38,8.12,0.32,5.03,0.17,91
19585,Almond Milk,41,1.12,3.17,8.64,6.15,0.41,7.14,0.97,135
19586,Cashew Milk,61,7.35,3.53,7.88,8.26,0.3,4.6,0.44,128
19587,Coconut Milk,76,7.66,2.37,6.98,8.55,0.17,1.98,0.65,120
19588,2% Milk,47,7.26,3.27,5.39,9.98,0.86,3.7,0.93,136
19589,Coconut Milk,63,2.48,3.55,11.12,0.54,0.91,3.95,0.52,103
19590,Soy Milk,42,7.95,4.38,10.41,3.78,0.99,6.05,0.06,121
19591,Skim Milk,79,5.24,2.05,11.02,4.03,0.12,2.16,0.11,113
19592,Soy Milk,63,3.43,0.93,6.93,4.62,0.85,7.17,0.32,103
19593,Oat Milk,58,7.07,3.38,11.74,4.29,0.32,4.89,0.3,108
19594,Soy Milk,76,5.19,1.23,6.18,5.56,0.86,2.85,0.35,122
19595,Almond Milk,80,5.16,2.65,5.34,4.64,0.28,6.33,0.92,141
19596,Soy Milk,50,5.46,4.69,8.48,2.56,0.23,5.8,0.56,135
19597,Almond Milk,73,3.71,1.48,2.52,5.46,0.79,2.03,0.15,101
19598,2% Milk,62,6.59,3.1,10.8,1.8,0.02,2.27,0.81,125
19599,Cashew Milk,76,7.03,0.78,9.51,5.31,0.13,1.96,0.55,117
19600,Oat Milk,47,6.58,2.6,1.73,3.15,0.56,3.94,0.09,83
19601,Soy Milk,78,3.13,0.45,6.07,8.16,0.3,2.53,0.19,150
19602,Whole Milk,75,1.41,1.61,3.17,2.37,0.03,4.57,0.7,94
19603,Oat Milk,52,5.25,1.53,1.66,8.88,0.05,2.79,0.63,118
19604,Oat Milk,59,5.62,3.99,1.79,8.79,0.13,7.44,0.68,131
19605,2% Milk,43,7.42,2.34,7.65,9.77,0.15,5.26,0.75,138
19606,Oat Milk,63,7.06,3.88,5.97,4.43,0.93,4.32,0.32,139
19607,2% Milk,53,3.65,2.32,2.3,9.33,0.24,2.4,0.21,108
19608,Oat Milk,46,7.66,2.04,9.48,2.43,0.51,7.41,0.18,96
19609,Oat Milk,47,1.47,4.74,11.23,4.05,0.11,5.6,0.79,149
19610,Oat Milk,70,5.49,3.13,10.39,4.97,0.52,2.74,0.31,121
19611,Oat Milk,44,5.32,4.26,10.22,6.48,0.07,7.1,0.22,138
19612,Cashew Milk,42,4.3,1.72,7.58,4.72,0.94,2.66,0.83,88
19613,2% Milk,41,1.24,4.73,9.61,0.78,0.47,2.78,0.03,99
19614,Coconut Milk,45,0.65,2.12,11.37,0.7,0.3,2.55,0.12,92
19615,Soy Milk,48,5.13,4.38,6.57,7.31,0.04,1.97,0.92,110
19616,Oat Milk,54,3.11,1.05,2.21,4.83,0.49,3.65,0.86,99
19617,Skim Milk,74,6.96,3.38,9.22,1.57,0.91,2.86,0.61,119
19618,Whole Milk,68,5.38,1.06,8.16,1.88,0.51,1.4,0.33,145
19619,Oat Milk,61,7.69,3.2,8.85,9.45,0.48,6.14,0.13,85
19620,Oat Milk,80,5.95,4.01,6.61,7.56,0.2,2.44,0.72,141
19621,2% Milk,58,4.05,3.38,6.46,1.01,0.67,5.01,0.4,96
19622,Cashew Milk,79,1.36,2.58,4.98,7.17,0.95,3.18,0.65,131
19623,Cashew Milk,47,7.27,4.09,3.85,9.81,0.09,1.41,0.95,99
19624,2% Milk,45,3.84,3.31,6.5,8.14,0.59,3.44,0.03,126
19625,Coconut Milk,52,5.89,3.2,1.18,4.88,0.53,7.41,0.29,141
19626,2% Milk,74,7.98,4.91,8.08,7.71,0.8,5.02,0.9,121
19627,Whole Milk,80,1.35,2.83,4.4,4.88,0.32,3.95,0.39,122
19628,Skim Milk,57,7.56,4.41,1.08,2.92,0.61,1.4,0.59,85
19629,Oat Milk,42,5.05,0.36,6.59,5.41,0.2,7.87,0.09,124
19630,Almond Milk,63,3.4,0.19,3.42,4.26,0.44,3.18,0.57,121
19631,Whole Milk,53,4.7,1.79,10.96,8.42,0.96,3.47,0.19,106
19632,2% Milk,69,1.72,0.88,5.85,9.42,0.49,4.9,0.99,116
19633,Soy Milk,45,4.65,1.64,10.12,3.35,0.7,7.84,0.43,91
19634,2% Milk,52,0.85,1.26,3.99,1.3,0.71,6.4,0.97,96
19635,2% Milk,65,2.93,0.65,2.88,7.45,0.47,7.4,0.61,80
19636,Skim Milk,57,3.45,1.96,9.63,1.23,0.61,2.07,0.98,144
19637,Whole Milk,60,1.15,3.95,10.04,7.84,0.74,3.74,0.85,83
19638,Whole Milk,47,3.39,2.46,1.18,0.87,0.68,5.41,0.8,98
19639,Whole Milk,52,1.78,3.58,1.2,6.1,0.23,4.29,0.06,137
19640,Skim Milk,62,1.76,3.92,11.81,9.44,0.41,4.5,0.28,148
19641,Skim Milk,69,7.11,2.47,1.98,1.58,0.29,6.08,0.18,102
19642,Soy Milk,79,1.81,3.65,1.35,9.8,0.46,4.87,0.4,135
19643,Coconut Milk,49,1.24,3.02,9.29,6.34,0.17,7.3,0.04,84
19644,Almond Milk,46,4.79,3.09,1.51,5.08,0.34,6.89,0.33,141
19645,Almond Milk,47,1.23,2.44,5.48,2.39,0.05,2.52,0.98,135
19646,Whole Milk,46,2.33,1.19,7.68,4.41,0.89,1.83,0.21,132
19647,Soy Milk,75,7.85,4.28,6.86,8.34,0.2,5.23,0.55,122
19648,Cashew Milk,63,6.28,4.62,5.14,1.1,0.7,2.78,0.94,105
19649,Skim Milk,52,3.56,4.92,10.18,6.04,0.29,6.99,0.38,93
19650,Oat Milk,58,4.64,4.85,1.7,9.83,0.3,3.91,0.77,106
19651,Almond Milk,50,4.95,4.45,8.93,6.99,0.81,7.29,0.95,95
19652,Oat Milk,47,3.74,1.75,2.24,2.29,0.67,1.51,0.75,110
19653,Soy Milk,44,2.34,3.12,2.63,5.49,0.53,6.76,0.32,126
19654,Soy Milk,51,1.79,3.19,6.25,1.95,0.99,2.79,0.07,115
19655,Skim Milk,50,5.18,4.95,11.72,2.67,0.94,4.41,0.76,147
19656,Whole Milk,80,5.7,4.32,10.83,2.43,0.44,1.15,0.48,128
19657,Soy Milk,45,2.44,1.81,2.38,1.03,0.65,2.11,0.37,84
19658,2% Milk,54,3.54,4.31,9.02,3.25,0.69,6.04,0.29,91
19659,Cashew Milk,54,4.13,3.15,5.77,8.67,0.95,4.05,0.51,143
19660,Almond Milk,69,2.84,4.27,2.71,4.55,0.22,5.59,0.91,86
19661,Soy Milk,48,2.37,4.76,2.48,4.48,0.45,7.08,0.92,129
19662,Whole Milk,72,6.58,2.15,5.49,7.2,0.06,1.39,0.01,97
19663,Skim Milk,49,6.16,3.07,7.26,3.47,0.13,3.62,0.38,92
19664,Skim Milk,71,0.5,4.54,8.56,5.47,0.71,2.47,0.87,124
19665,Oat Milk,52,1.37,2.05,8.56,0.62,0.21,5.73,0.47,106
19666,2% Milk,51,4.34,4.72,4.06,8.96,0.01,7.25,0.64,86
19667,Soy Milk,55,4.73,3.56,2.21,2.13,0.06,5.98,0.13,123
19668,Almond Milk,48,3.43,4.46,9.98,2.32,0.57,2.61,0.23,148
19669,Oat Milk,59,1.83,4.02,4.6,0.59,0.86,3.96,0.1,150
19670,Soy Milk,74,3.42,3.99,6.11,6.77,0.02,1.38,0.6,108
19671,Cashew Milk,60,7.48,3.24,10.26,3.09,0.25,4.36,0.19,86
19672,Almond Milk,78,6.28,0.55,6.3,4.5,0.54,3.88,0.18,144
19673,Skim Milk,73,6.01,1.6,9.08,7.17,0.66,2.08,0.95,142
19674,2% Milk,70,4.66,0.6,8.87,6.12,0.53,4.65,0.68,114
19675,Skim Milk,66,4.34,2.44,9.97,4.62,0.64,1.49,0.48,89
19676,Skim Milk,53,7.42,1.06,9.44,2.64,0.24,6.94,0.92,135
19677,Coconut Milk,52,4.95,1.69,4.14,9.59,0.53,6.5,0.01,93
19678,Skim Milk,55,4.64,0.65,10.37,3.94,0.21,2.68,0.64,143
19679,Oat Milk,68,3.62,2.16,7.04,2.3,0.72,7.87,0.17,141
19680,Cashew Milk,52,3.89,1.17,11.87,3.74,0.84,5.9,0.31,118
19681,2% Milk,67,4.1,4.72,6.62,0.9,0.63,4.27,0.77,107
19682,2% Milk,62,5.3,0.53,10.43,5.92,0.38,1.0,0.28,128
19683,Coconut Milk,65,2.6,4.69,9.44,9.46,0.99,4.1,0.61,114
19684,Almond Milk,57,0.85,2.97,10.61,2.59,0.47,3.03,0.69,116
19685,Coconut Milk,70,5.3,0.91,3.58,4.3,0.48,7.3,0.4,146
19686,Almond Milk,69,3.93,4.27,5.81,2.97,0.52,2.88,0.38,114
19687,Oat Milk,40,1.63,1.2,10.67,6.58,0.13,3.91,0.07,109
19688,Coconut Milk,78,6.16,4.75,6.62,2.66,0.75,5.8,0.35,137
19689,2% Milk,42,0.59,4.71,5.06,3.93,0.96,2.1,0.31,145
19690,Whole Milk,68,6.06,4.79,9.1,1.61,0.43,2.63,0.6,144
19691,Coconut Milk,55,6.56,1.65,2.62,8.97,0.03,6.91,0.25,126
19692,Cashew Milk,70,2.41,1.62,1.12,9.04,0.48,6.5,0.9,102
19693,Almond Milk,74,5.45,0.78,11.98,1.61,0.08,1.25,0.49,99
19694,Whole Milk,55,3.39,2.62,5.84,4.99,0.18,2.88,0.82,125
19695,Skim Milk,54,4.09,2.59,3.61,4.01,0.58,4.82,0.79,120
19696,Coconut Milk,49,4.26,1.67,6.31,3.39,0.95,6.05,0.75,143
19697,Whole Milk,57,1.7,3.04,4.08,8.46,0.57,2.05,0.16,105
19698,Almond Milk,45,3.13,2.99,6.07,5.81,0.03,5.26,0.99,82
19699,Oat Milk,78,2.32,0.41,2.54,4.95,0.05,3.79,0.94,95
19700,Skim Milk,67,1.33,2.18,3.01,9.0,0.27,7.58,0.61,80
19701,Cashew Milk,53,3.86,3.69,3.31,9.4,0.05,3.17,0.91,125
19702,Cashew Milk,45,1.53,3.15,4.21,5.8,0.58,4.66,0.74,121
19703,Almond Milk,62,3.65,2.18,7.08,9.25,0.25,1.41,0.42,140
19704,Oat Milk,45,2.43,2.44,2.06,3.46,0.92,3.83,0.42,114
19705,Coconut Milk,51,2.53,3.84,7.38,8.0,0.29,7.5,0.53,138
19706,Whole Milk,56,0.51,4.96,2.81,2.04,0.0,2.76,0.29,95
19707,Almond Milk,42,2.06,0.15,10.32,8.65,0.56,2.94,0.02,133
19708,Skim Milk,53,6.21,0.68,3.84,3.38,0.54,5.98,0.26,120
19709,Whole Milk,49,2.03,0.83,8.06,7.2,0.81,1.38,0.81,121
19710,Soy Milk,61,6.37,4.62,4.89,5.66,0.79,2.92,0.98,138
19711,Whole Milk,59,6.24,4.65,8.82,6.89,0.12,5.37,0.59,110
19712,Soy Milk,43,7.2,1.79,4.1,0.92,0.17,6.11,0.73,102
19713,Cashew Milk,79,5.07,3.95,10.85,3.82,0.79,1.86,0.22,95
19714,Cashew Milk,64,5.54,2.22,1.62,1.38,0.24,1.86,0.12,129
19715,Skim Milk,45,7.14,4.46,10.02,3.33,0.2,2.13,0.76,108
19716,2% Milk,48,4.13,0.14,11.61,2.29,0.27,4.35,0.66,108
19717,Coconut Milk,74,2.55,3.54,6.85,4.77,0.23,1.82,0.52,82
19718,Almond Milk,40,5.78,3.4,3.95,8.56,0.52,5.61,0.76,106
19719,Soy Milk,51,5.58,0.65,4.14,3.98,0.03,4.5,0.14,102
19720,Cashew Milk,63,4.89,3.88,8.46,1.55,0.54,6.95,0.61,138
19721,Oat Milk,40,4.21,3.55,7.87,1.54,0.28,2.7,0.6,91
19722,Cashew Milk,54,7.23,3.04,4.9,3.21,0.32,7.37,0.29,104
19723,Almond Milk,71,1.43,0.52,4.09,0.51,0.15,1.54,0.2,147
19724,Almond Milk,63,7.45,3.59,4.52,8.44,0.68,5.99,0.35,133
19725,2% Milk,67,2.83,1.58,8.31,4.33,0.04,3.93,0.55,83
19726,Oat Milk,42,4.53,2.94,5.2,2.15,0.43,1.18,0.01,93
19727,Soy Milk,76,0.61,4.14,4.98,6.52,0.77,7.61,0.62,129
19728,Soy Milk,80,3.93,1.26,2.52,1.76,0.27,3.83,0.25,127
19729,2% Milk,43,2.18,2.43,3.14,6.25,0.28,7.02,0.19,121
19730,Whole Milk,62,4.0,3.0,2.03,6.49,0.24,6.47,0.02,123
19731,Soy Milk,57,3.68,3.29,2.32,8.86,0.82,1.9,0.42,119
19732,Almond Milk,65,3.64,4.16,10.06,3.27,0.5,6.28,0.69,113
19733,2% Milk,41,0.98,1.16,8.09,4.89,0.61,7.31,0.93,125
19734,Cashew Milk,50,1.13,0.8,6.57,5.21,0.18,1.03,0.04,92
19735,Soy Milk,62,3.55,4.29,4.17,2.08,0.31,1.54,0.71,130
19736,Whole Milk,41,5.75,3.83,5.71,8.15,0.82,2.38,0.64,134
19737,2% Milk,46,6.91,1.94,11.16,8.94,0.66,5.58,0.29,107
19738,Coconut Milk,78,7.61,3.63,2.55,8.31,0.39,2.81,0.24,82
19739,2% Milk,55,2.3,1.36,8.84,5.82,0.78,7.73,0.46,129
19740,Whole Milk,62,3.57,0.78,7.38,8.06,0.93,2.94,0.61,144
19741,Skim Milk,69,7.75,3.89,5.31,3.25,0.73,4.51,0.64,80
19742,Soy Milk,74,5.79,4.7,3.88,7.08,0.7,4.66,0.27,119
19743,2% Milk,68,7.12,4.77,10.91,1.81,0.91,4.43,0.8,101
19744,Almond Milk,53,4.06,4.01,8.22,0.57,0.74,6.21,0.26,84
19745,Whole Milk,60,6.89,2.98,4.58,7.36,0.53,4.33,0.53,117
19746,Whole Milk,61,4.42,1.05,7.59,4.68,0.54,7.07,0.66,83
19747,Soy Milk,66,7.34,3.37,3.83,8.77,0.8,1.93,0.18,139
19748,2% Milk,55,1.53,0.36,9.62,6.7,0.93,4.84,0.35,149
19749,Skim Milk,51,7.69,4.76,4.36,6.51,0.46,1.01,0.03,108
19750,Whole Milk,74,5.44,0.41,8.01,8.94,0.13,4.77,0.45,139
19751,Oat Milk,57,3.84,2.41,3.14,7.78,0.4,1.29,0.68,121
19752,Skim Milk,43,5.31,4.34,10.49,5.93,0.75,3.51,0.02,103
19753,Whole Milk,71,6.98,1.98,8.29,3.85,1.0,4.69,0.25,132
19754,Skim Milk,72,6.38,0.48,5.66,8.13,0.88,6.52,0.39,123
19755,Soy Milk,41,5.49,4.13,11.38,6.58,0.33,1.16,0.96,150
19756,Cashew Milk,69,4.15,2.19,9.41,3.13,0.84,2.91,0.76,87
19757,Cashew Milk,56,7.38,3.85,2.27,6.34,0.41,5.32,0.22,126
19758,2% Milk,70,4.37,3.98,8.18,5.06,0.37,1.95,0.64,99
19759,Skim Milk,68,4.45,1.99,2.14,9.18,0.6,2.88,0.54,95
19760,Whole Milk,78,2.1,0.9,1.39,6.91,0.82,1.63,0.92,85
19761,Almond Milk,52,3.02,2.9,4.93,3.39,0.13,4.24,0.98,123
19762,Oat Milk,80,3.76,2.79,7.32,1.12,0.88,7.95,0.39,94
19763,Soy Milk,50,5.5,1.6,7.26,9.75,0.37,6.73,0.53,120
19764,Skim Milk,75,4.96,1.85,8.5,8.54,0.94,4.04,0.85,94
19765,Almond Milk,61,1.24,0.1,10.99,8.92,0.25,5.78,0.76,135
19766,Almond Milk,43,4.06,2.57,11.06,5.99,0.6,3.76,0.43,134
19767,Oat Milk,60,1.09,4.84,2.15,6.64,0.99,1.29,0.62,92
19768,Almond Milk,73,4.24,0.97,2.11,9.24,0.48,6.18,0.42,131
19769,Cashew Milk,67,6.95,4.49,2.05,4.76,0.13,2.86,0.71,123
19770,Soy Milk,66,6.68,4.64,5.3,8.59,0.4,2.24,0.66,95
19771,Oat Milk,42,6.71,2.45,2.95,7.85,0.79,1.49,0.24,116
19772,Soy Milk,61,7.61,2.91,9.91,9.01,0.65,4.58,0.8,106
19773,Almond Milk,73,6.22,0.6,1.14,6.29,0.03,4.36,0.26,99
19774,Cashew Milk,79,6.74,3.68,1.89,1.8,0.46,4.48,0.36,109
19775,Whole Milk,75,2.32,4.95,2.23,7.42,0.25,2.48,0.96,84
19776,Oat Milk,42,7.03,4.86,7.88,3.04,0.34,5.58,0.94,117
19777,Cashew Milk,54,2.38,2.42,7.78,6.98,0.53,1.75,0.82,133
19778,Almond Milk,70,3.55,3.32,4.1,1.62,0.63,2.58,0.72,87
19779,Cashew Milk,70,0.97,3.1,7.2,4.5,0.21,6.76,0.6,82
19780,Skim Milk,75,4.95,4.21,4.96,8.29,0.3,4.74,0.48,140
19781,Almond Milk,45,2.36,1.46,4.96,5.55,0.54,3.71,0.49,149
19782,2% Milk,66,5.41,1.94,6.18,1.21,0.63,1.98,0.36,88
19783,Whole Milk,57,6.68,3.44,7.42,0.95,0.58,7.74,0.96,102
19784,Soy Milk,42,2.95,0.82,11.91,6.34,0.29,1.88,0.36,129
19785,Skim Milk,54,3.49,0.29,7.16,8.92,0.21,4.86,0.66,115
19786,2% Milk,70,5.45,5.0,5.11,1.86,0.6,3.45,0.17,94
19787,2% Milk,52,1.7,0.41,6.66,3.16,0.0,2.16,0.69,117
19788,Coconut Milk,63,3.59,2.71,3.77,2.95,0.46,4.5,0.18,106
19789,Cashew Milk,62,5.21,4.65,9.34,9.82,0.61,3.86,0.31,99
19790,Oat Milk,71,3.46,1.51,4.69,2.47,0.46,3.38,0.55,96
19791,Skim Milk,67,7.16,2.44,7.51,4.33,0.61,3.85,0.36,130
19792,Cashew Milk,54,4.94,2.67,4.39,4.6,0.08,5.43,0.54,105
19793,Skim Milk,77,5.88,3.69,4.69,0.85,0.49,1.16,0.83,123
19794,Coconut Milk,63,2.77,1.92,2.61,6.16,0.88,3.83,0.47,94
19795,2% Milk,76,2.62,1.11,1.38,7.77,0.13,4.86,0.44,89
19796,Soy Milk,70,5.43,4.84,7.32,5.59,0.55,6.78,0.95,109
19797,Skim Milk,79,5.7,1.01,4.74,2.85,0.62,1.49,0.53,82
19798,Cashew Milk,44,6.85,0.69,8.96,4.9,0.82,1.86,0.4,144
19799,Coconut Milk,79,1.04,4.66,10.53,7.93,0.03,6.17,0.86,114
19800,Cashew Milk,43,4.71,4.32,7.72,1.31,0.39,6.63,0.19,120
19801,Skim Milk,68,1.22,2.28,2.79,9.71,0.0,5.81,0.64,135
19802,Soy Milk,53,7.97,1.51,10.76,6.78,0.27,6.92,0.61,124
19803,Almond Milk,56,7.78,2.13,1.83,1.78,0.38,1.76,0.21,106
19804,Whole Milk,52,5.37,3.81,7.96,9.15,0.93,7.27,0.53,145
19805,Whole Milk,78,7.96,0.94,1.13,2.79,0.12,6.34,0.74,145
19806,Almond Milk,57,6.62,1.89,3.5,8.49,0.27,2.71,0.27,105
19807,Cashew Milk,64,5.38,1.71,2.65,1.48,0.62,2.36,0.77,144
19808,Oat Milk,42,3.72,2.27,10.59,1.43,0.35,6.78,0.56,101
19809,Cashew Milk,45,1.44,4.03,7.45,8.31,0.78,1.95,0.94,107
19810,Coconut Milk,45,1.29,0.65,5.81,9.91,0.38,5.15,0.41,127
19811,Almond Milk,71,1.07,0.28,9.32,1.49,0.56,5.12,0.85,100
19812,Skim Milk,42,0.54,3.55,7.59,3.61,0.98,3.83,0.76,80
19813,Soy Milk,66,2.28,0.28,8.71,7.21,0.7,3.53,0.94,99
19814,Skim Milk,53,4.48,0.32,11.39,2.29,0.37,3.25,0.14,84
19815,Cashew Milk,75,2.82,1.8,8.81,2.26,0.5,7.3,0.04,104
19816,Almond Milk,53,6.91,2.22,5.82,8.57,0.14,6.09,0.22,128
19817,Skim Milk,67,5.18,4.19,3.71,5.59,0.87,1.52,0.78,101
19818,Soy Milk,49,4.92,2.37,3.28,5.37,0.64,3.77,0.25,81
19819,Oat Milk,55,7.86,0.99,1.13,9.18,0.38,4.32,0.07,138
19820,Almond Milk,49,6.29,1.84,8.26,4.06,0.48,4.98,0.75,129
19821,Skim Milk,61,3.71,2.67,8.47,5.28,0.41,6.41,0.09,112
19822,Coconut Milk,76,1.01,3.27,9.82,6.6,0.11,6.08,0.13,98
19823,Soy Milk,63,7.16,3.65,2.13,5.23,0.46,1.23,0.18,119
19824,Oat Milk,52,2.15,0.65,10.05,8.73,0.17,2.62,0.94,122
19825,Coconut Milk,78,4.33,3.59,1.21,8.22,0.95,2.8,0.22,122
19826,Coconut Milk,43,5.22,1.71,2.59,1.46,0.55,1.6,0.77,148
19827,Coconut Milk,57,6.67,4.58,8.69,8.91,0.78,4.71,0.85,122
19828,2% Milk,50,6.96,4.7,10.74,1.03,0.8,3.63,0.73,109
19829,Soy Milk,51,2.62,1.26,6.25,6.84,0.51,1.43,0.73,107
19830,Whole Milk,51,6.99,2.19,10.33,7.28,0.11,3.76,0.99,134
19831,Skim Milk,71,1.43,4.9,7.17,8.51,0.07,6.32,0.2,119
19832,Whole Milk,70,6.52,3.34,3.1,6.44,0.92,4.5,0.72,138
19833,Soy Milk,75,7.13,1.98,3.57,7.55,0.34,4.66,0.49,89
19834,Coconut Milk,58,7.14,4.16,2.21,6.53,0.51,7.45,0.22,109
19835,2% Milk,65,5.55,1.32,11.58,4.8,0.81,6.79,0.89,134
19836,Skim Milk,77,5.12,2.69,7.63,8.86,0.44,7.67,0.99,103
19837,Oat Milk,49,6.58,0.27,7.48,6.22,0.97,7.05,0.17,110
19838,Cashew Milk,59,0.57,1.09,3.9,6.48,0.71,6.01,0.59,94
19839,Cashew Milk,67,6.5,0.49,8.31,4.59,0.75,7.02,0.54,118
19840,Skim Milk,42,6.5,3.37,11.42,4.71,0.74,3.36,0.74,122
19841,Coconut Milk,71,0.75,0.46,11.36,9.75,0.58,2.66,0.76,146
19842,Whole Milk,69,1.29,1.48,8.42,8.94,0.09,7.86,0.67,103
19843,Whole Milk,73,5.11,1.65,10.28,4.89,0.12,2.3,0.9,133
19844,Soy Milk,65,1.17,0.52,8.98,1.78,0.31,3.99,0.18,116
19845,Cashew Milk,62,4.77,2.84,10.83,1.35,0.4,5.02,0.22,140
19846,Skim Milk,57,5.37,3.24,2.25,7.31,0.98,7.29,0.08,143
19847,Whole Milk,40,2.76,1.16,3.63,1.37,0.42,1.09,0.28,126
19848,2% Milk,48,3.73,4.6,7.07,5.86,0.2,4.58,0.06,104
19849,2% Milk,69,6.73,3.15,1.97,3.01,0.94,7.54,0.59,85
19850,Almond Milk,64,3.56,3.34,5.12,6.87,0.17,6.83,0.6,95
19851,2% Milk,61,7.57,0.15,6.26,5.25,0.97,5.82,0.4,135
19852,Cashew Milk,47,3.03,3.09,10.11,6.94,0.78,1.46,0.55,114
19853,Whole Milk,48,3.45,2.05,6.94,6.91,0.28,3.55,0.6,113
19854,Whole Milk,71,1.02,3.97,3.39,6.32,0.12,6.7,0.28,102
19855,Whole Milk,54,3.7,3.85,7.89,1.58,0.73,5.83,0.11,123
19856,Almond Milk,58,1.81,1.17,2.19,8.91,0.77,1.9,0.23,99
19857,Cashew Milk,79,2.72,2.06,11.83,4.4,0.71,4.33,0.21,142
19858,Cashew Milk,74,5.59,0.25,6.48,6.86,0.15,4.88,0.39,137
19859,Cashew Milk,63,7.23,2.78,3.13,5.83,0.82,5.3,0.69,82
19860,Almond Milk,69,1.01,0.95,8.52,7.12,0.07,7.7,0.43,84
19861,Skim Milk,74,1.6,1.25,11.27,7.64,0.45,3.25,0.95,89
19862,Almond Milk,78,2.1,0.13,2.91,6.97,0.95,6.56,0.74,111
19863,Coconut Milk,42,2.74,2.95,5.36,2.08,0.44,1.56,0.37,135
19864,Skim Milk,59,5.27,3.11,9.22,9.42,0.45,7.48,0.86,127
19865,Skim Milk,71,5.91,4.17,6.92,4.82,0.51,6.15,0.51,96
19866,Almond Milk,75,0.73,0.93,2.61,5.51,0.39,6.8,0.57,91
19867,Oat Milk,76,2.49,3.02,3.9,1.26,0.14,5.7,0.03,128
19868,2% Milk,40,5.04,2.12,2.87,2.54,0.4,3.77,0.84,82
19869,Oat Milk,58,6.47,2.89,7.42,9.35,0.78,3.52,0.98,101
19870,Coconut Milk,71,7.21,1.36,6.71,8.33,0.01,3.98,0.65,143
19871,Soy Milk,80,4.85,4.28,10.68,5.1,0.34,6.79,0.02,148
19872,Skim Milk,44,7.64,4.17,9.3,1.07,0.52,4.27,0.02,125
19873,2% Milk,46,7.37,3.99,11.32,2.19,0.65,4.09,0.68,145
19874,Whole Milk,55,2.74,0.74,10.38,8.17,0.59,6.31,0.87,133
19875,Skim Milk,68,6.93,1.49,11.77,6.08,0.87,1.62,0.08,100
19876,2% Milk,76,6.4,1.14,7.07,6.28,0.3,2.04,0.26,149
19877,Oat Milk,68,6.34,3.56,3.1,3.56,0.12,3.62,0.2,83
19878,Oat Milk,64,4.57,1.55,6.66,9.44,0.75,3.46,0.96,123
19879,Almond Milk,69,3.99,4.61,9.3,4.43,0.48,3.4,0.33,116
19880,Oat Milk,41,3.18,1.49,10.74,8.51,0.36,6.21,0.83,132
19881,Oat Milk,52,3.31,4.46,11.96,8.59,0.04,2.83,0.1,150
19882,2% Milk,47,1.62,3.86,3.58,2.37,0.94,4.56,0.08,142
19883,Cashew Milk,75,1.73,1.4,3.41,8.23,0.21,1.45,0.18,83
19884,Almond Milk,79,4.27,1.97,7.99,8.27,0.51,6.73,0.69,129
19885,Coconut Milk,74,6.84,4.0,7.51,1.31,0.59,8.0,0.58,110
19886,Soy Milk,40,5.21,0.27,7.52,7.43,0.77,3.69,0.83,80
19887,Skim Milk,51,6.85,3.94,9.21,2.41,0.47,2.48,0.94,106
19888,Oat Milk,57,3.05,4.48,4.09,7.94,0.35,7.86,0.47,104
19889,Oat Milk,80,6.72,0.38,11.71,2.63,0.12,5.19,0.01,117
19890,Coconut Milk,79,1.14,4.72,4.47,7.84,0.72,2.09,0.67,109
19891,Whole Milk,69,1.56,0.67,7.66,5.07,0.53,5.85,0.37,122
19892,Coconut Milk,54,7.72,1.59,3.09,8.98,0.96,2.74,0.51,120
19893,Coconut Milk,71,5.55,3.18,4.15,5.61,0.09,4.48,0.68,112
19894,Whole Milk,53,6.7,1.4,9.15,4.96,0.58,4.09,0.03,115
19895,2% Milk,62,5.08,2.87,9.29,9.67,0.05,2.52,0.24,100
19896,Cashew Milk,67,0.56,3.74,9.43,4.3,0.33,4.4,0.17,115
