Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
19687.0,Skim Milk,56.0,7.21,3.34,4.95,4.28,,3.76,0.06,
19688.0,Almond Milk,42.0,,0.71,8.2,6.42,0.21,2.51,0.71,136.0
19689.0,Whole Milk,49.0,6.03,0.88,3.78,4.74,,7.0,0.78,124.0
,,75.0,2.33,1.15,3.35,1.2,0.31,1.43,0.28,137.0
19691.0,Coconut Milk,,6.67,3.43,8.45,4.78,0.4,7.61,0.45,119.0
19692.0,Whole Milk,69.0,,2.35,10.44,2.87,0.81,2.86,0.43,138.0
19693.0,Cashew Milk,43.0,5.91,,9.13,4.89,0.5,1.97,0.37,98.0
19694.0,Cashew Milk,48.0,6.2,0.49,3.36,4.51,0.04,1.56,0.95,113.0
19695.0,Cashew Milk,43.0,7.24,,1.45,5.52,0.96,3.31,0.66,126.0
19696.0,,63.0,0.85,2.52,6.43,3.8,0.03,3.22,0.49,130.0
19697.0,2% Milk,54.0,4.93,3.76,9.47,9.48,0.7,,0.48,128.0
19698.0,2% Milk,73.0,3.1,2.67,6.93,2.85,0.6,4.28,0.06,100.0
19699.0,,78.0,4.95,0.2,6.18,1.79,0.84,3.4,0.39,120.0
19700.0,2% Milk,61.0,6.58,3.67,3.58,2.5,0.77,4.7,0.45,90.0
19701.0,Oat Milk,51.0,6.89,2.79,5.7,,,4.55,0.63,124.0
19702.0,Coconut Milk,70.0,4.53,4.94,2.81,7.59,0.93,6.57,0.13,98.0
19703.0,2% Milk,71.0,7.94,4.57,7.05,5.71,0.4,3.75,,96.0
19704.0,Cashew Milk,46.0,2.92,2.31,5.46,5.9,0.58,3.58,0.57,105.0
19705.0,Whole Milk,,3.66,4.82,9.39,1.63,0.13,5.26,0.16,105.0
19706.0,Whole Milk,74.0,1.19,,,4.9,0.17,3.82,0.12,118.0
19707.0,Almond Milk,71.0,5.12,1.49,4.11,9.15,0.32,4.35,0.41,117.0
19708.0,Cashew Milk,54.0,7.78,,8.87,7.7,0.62,,,
19709.0,Oat Milk,47.0,2.35,4.18,1.34,9.57,0.71,4.59,0.07,124.0
19710.0,Whole Milk,58.0,6.79,3.49,9.7,,,7.22,0.89,100.0
19711.0,Whole Milk,45.0,7.23,3.39,4.94,9.37,0.93,7.26,0.06,104.0
19712.0,Cashew Milk,65.0,,2.17,3.15,6.08,,,0.06,84.0
19713.0,Cashew Milk,76.0,7.93,2.39,2.31,6.47,0.21,2.85,0.09,85.0
19714.0,Soy Milk,,6.18,,1.36,3.7,0.38,6.76,0.09,
19715.0,Oat Milk,79.0,7.66,4.76,10.96,8.89,0.19,6.14,0.82,88.0
19716.0,Whole Milk,63.0,6.5,4.0,10.39,5.23,0.86,6.08,0.96,80.0
19717.0,Whole Milk,50.0,1.61,2.49,5.97,5.91,0.96,5.93,0.77,95.0
,Oat Milk,42.0,6.62,3.77,7.39,,0.86,6.09,0.3,89.0
19719.0,Oat Milk,42.0,,2.29,4.51,8.28,0.76,,0.98,114.0
,2% Milk,,5.36,2.4,8.79,,0.95,5.41,0.77,117.0
,Coconut Milk,69.0,2.91,2.89,5.29,2.68,,3.28,0.31,121.0
19722.0,Coconut Milk,54.0,7.1,0.44,2.17,7.94,,7.28,0.29,102.0
19723.0,,52.0,6.43,,1.91,2.58,0.76,4.36,0.16,
19724.0,Coconut Milk,67.0,7.92,4.33,2.73,3.73,0.17,4.02,0.78,110.0
19725.0,Coconut Milk,77.0,6.87,3.96,9.35,8.21,0.53,,0.61,123.0
19726.0,Skim Milk,53.0,4.56,1.26,,9.35,0.65,3.77,0.51,88.0
19727.0,2% Milk,76.0,2.27,3.83,8.27,7.47,0.87,1.26,0.69,98.0
19728.0,Cashew Milk,60.0,2.97,1.44,9.01,7.4,0.89,6.49,0.14,145.0
,Almond Milk,57.0,2.18,1.73,4.69,2.08,0.13,2.44,0.78,106.0
19730.0,2% Milk,49.0,7.19,2.8,,8.63,0.32,,0.61,
19731.0,2% Milk,58.0,6.56,2.63,7.54,3.87,0.85,,0.46,123.0
19732.0,Soy Milk,55.0,,0.39,3.68,7.09,0.24,,0.92,131.0
19733.0,Oat Milk,74.0,7.68,0.81,4.86,4.95,0.18,2.26,,91.0
19734.0,Cashew Milk,44.0,4.62,3.83,2.69,1.07,0.6,,0.98,108.0
19735.0,Whole Milk,73.0,3.29,4.06,4.07,9.03,0.37,,0.78,88.0
,Oat Milk,58.0,3.92,1.91,4.64,2.83,0.49,5.69,,89.0
19737.0,,56.0,4.77,3.95,4.5,4.88,0.34,4.45,0.53,91.0
19738.0,Whole Milk,44.0,4.33,4.8,2.23,1.63,0.48,4.14,0.52,95.0
19739.0,Coconut Milk,46.0,5.09,1.03,2.08,6.85,0.86,1.52,0.17,135.0
19740.0,Skim Milk,62.0,4.55,1.02,3.38,9.6,0.2,4.16,0.63,116.0
19741.0,Whole Milk,56.0,6.83,3.69,6.33,8.77,,3.64,0.21,
19742.0,Almond Milk,68.0,4.21,4.61,2.85,9.7,0.11,7.07,0.07,125.0
19743.0,Almond Milk,59.0,4.93,2.05,7.88,5.77,0.26,6.3,0.14,117.0
,Coconut Milk,58.0,7.89,0.87,3.94,8.44,0.45,1.18,0.7,114.0
19745.0,Cashew Milk,53.0,6.47,0.42,11.25,2.76,0.18,1.65,0.72,140.0
19746.0,Cashew Milk,75.0,1.26,2.07,,7.29,0.7,7.6,0.33,117.0
19747.0,Skim Milk,54.0,,4.62,8.01,8.75,,3.95,0.04,148.0
19748.0,Coconut Milk,68.0,1.15,0.19,4.04,5.5,0.78,6.66,0.35,116.0
19749.0,,71.0,1.61,1.27,8.55,5.62,0.84,2.71,0.65,111.0
19750.0,Coconut Milk,80.0,6.45,4.45,8.6,3.94,,3.35,0.63,123.0
19751.0,Coconut Milk,48.0,3.67,4.27,2.63,2.36,0.68,,0.57,98.0
19752.0,Skim Milk,67.0,1.16,1.66,10.39,5.99,,7.59,0.5,142.0
19753.0,Oat Milk,,6.77,0.35,9.85,5.38,0.53,,0.96,
19754.0,Oat Milk,78.0,2.65,0.11,10.07,3.65,,3.06,,95.0
19755.0,Coconut Milk,79.0,7.29,0.43,2.06,2.96,0.71,6.99,0.92,110.0
19756.0,Whole Milk,67.0,5.48,4.17,6.27,7.17,0.86,3.59,,132.0
19757.0,Almond Milk,57.0,6.7,1.58,1.18,4.29,0.36,1.05,0.67,103.0
19758.0,Oat Milk,74.0,3.06,1.17,5.17,4.8,0.36,7.59,,
19759.0,Skim Milk,66.0,7.76,2.8,2.3,,0.37,7.86,0.86,84.0
19760.0,Soy Milk,42.0,,4.15,4.75,8.94,0.05,2.03,0.4,92.0
,,59.0,7.22,4.02,4.89,9.82,0.12,3.67,0.0,101.0
19762.0,Skim Milk,55.0,3.99,3.01,9.26,6.19,0.19,4.87,0.2,
19763.0,Oat Milk,60.0,3.1,3.7,2.43,1.66,0.23,4.14,0.99,91.0
,Whole Milk,42.0,7.47,0.92,2.94,0.86,0.65,2.62,0.96,140.0
19765.0,Skim Milk,46.0,6.13,1.96,4.89,7.89,0.93,7.05,0.39,103.0
19766.0,Coconut Milk,78.0,7.15,1.44,7.79,4.0,0.26,5.11,0.95,93.0
19767.0,Coconut Milk,72.0,1.34,1.81,5.29,,0.38,4.63,0.1,113.0
19768.0,,77.0,7.5,4.26,9.94,,0.74,1.88,0.32,80.0
19769.0,Soy Milk,57.0,6.37,0.23,,4.76,0.58,7.16,0.93,88.0
19770.0,Whole Milk,44.0,5.2,0.52,8.23,5.3,0.87,4.57,,99.0
19771.0,2% Milk,47.0,0.53,4.91,10.43,4.3,0.19,7.95,0.66,111.0
,Oat Milk,66.0,3.07,0.33,5.3,2.85,0.87,3.68,0.29,88.0
19773.0,Soy Milk,,,2.09,11.99,0.69,0.11,1.04,0.53,135.0
,Cashew Milk,50.0,6.37,2.19,11.35,6.67,0.78,7.12,0.63,138.0
19775.0,2% Milk,52.0,2.09,2.51,4.05,3.53,0.44,4.14,,137.0
19776.0,Whole Milk,47.0,,0.93,7.19,4.75,0.69,1.7,0.2,136.0
19777.0,Oat Milk,45.0,7.98,,5.45,6.93,0.51,2.44,0.33,98.0
19778.0,Cashew Milk,74.0,6.33,2.58,9.3,3.07,0.6,5.69,0.02,145.0
19779.0,Whole Milk,53.0,2.01,3.49,5.74,7.93,0.4,6.91,0.98,124.0
19780.0,Cashew Milk,70.0,5.63,1.71,11.08,,,6.02,0.91,136.0
19781.0,Skim Milk,,6.28,1.27,1.67,5.54,0.73,5.11,0.99,112.0
19782.0,Cashew Milk,66.0,7.46,4.97,9.92,4.79,0.17,6.1,0.08,85.0
19783.0,2% Milk,75.0,4.12,4.91,10.95,3.06,0.4,2.46,,
19784.0,2% Milk,,1.18,1.05,10.66,4.35,0.99,3.97,0.14,133.0
19785.0,2% Milk,71.0,,,,7.39,0.93,6.94,0.46,
,Almond Milk,49.0,,0.84,9.41,8.74,0.39,4.75,0.52,
19787.0,Soy Milk,65.0,6.14,4.07,9.62,6.14,0.1,2.02,0.84,128.0
19788.0,Whole Milk,60.0,1.72,2.64,1.4,9.26,0.76,6.02,0.42,146.0
19789.0,Coconut Milk,78.0,0.87,4.32,10.64,3.51,0.61,3.0,0.2,106.0
,Cashew Milk,74.0,7.84,1.61,9.41,3.29,0.21,4.01,0.5,127.0
19791.0,Soy Milk,65.0,3.68,2.49,1.16,2.95,0.01,5.61,0.02,94.0
19792.0,Oat Milk,73.0,3.44,3.98,3.21,6.62,0.72,7.86,0.32,93.0
19793.0,2% Milk,53.0,,0.33,2.34,9.18,0.11,,0.4,95.0
19794.0,Almond Milk,,4.9,1.2,7.58,7.17,0.77,5.18,0.03,112.0
,Oat Milk,52.0,5.44,2.9,1.09,4.13,0.08,,0.4,127.0
19796.0,Almond Milk,65.0,4.01,4.13,9.62,2.7,0.73,6.63,,141.0
19797.0,Coconut Milk,61.0,5.03,3.7,4.19,5.9,0.08,3.13,,
19798.0,Oat Milk,58.0,3.26,1.27,1.73,9.85,0.61,6.39,0.6,
19799.0,Oat Milk,40.0,5.67,4.49,9.84,2.12,0.6,2.43,0.76,118.0
19800.0,Soy Milk,73.0,4.31,1.63,9.06,9.38,0.65,2.69,0.12,139.0
,Cashew Milk,53.0,3.73,3.1,7.53,,0.22,1.29,0.28,92.0
,2% Milk,63.0,6.7,4.44,5.76,7.86,0.53,1.09,,111.0
19803.0,2% Milk,48.0,2.14,0.21,,5.12,0.17,5.69,0.09,109.0
19804.0,Cashew Milk,,1.14,1.23,7.8,6.18,,6.58,0.17,114.0
,Oat Milk,42.0,2.24,0.55,8.81,2.49,0.73,,0.12,125.0
19806.0,Soy Milk,40.0,5.43,0.12,7.24,4.93,0.05,,0.93,147.0
19807.0,Whole Milk,80.0,6.51,3.01,1.98,8.04,0.44,1.54,,94.0
19808.0,Oat Milk,73.0,0.98,2.69,9.34,,0.06,5.58,0.43,
19809.0,Whole Milk,76.0,,0.56,4.28,3.88,0.78,5.4,,89.0
19810.0,Whole Milk,72.0,0.92,1.76,1.48,9.58,0.83,1.94,0.03,140.0
19811.0,Whole Milk,80.0,5.97,,3.8,3.73,0.38,6.16,0.66,89.0
19812.0,Almond Milk,,,1.66,2.55,6.83,0.74,4.95,0.9,107.0
19813.0,Oat Milk,71.0,1.55,0.42,5.29,6.51,0.56,1.18,0.57,
19814.0,Skim Milk,46.0,5.09,0.17,2.25,1.92,0.87,7.29,0.94,146.0
19815.0,Skim Milk,75.0,3.31,3.24,6.66,6.32,0.6,6.61,0.39,87.0
19816.0,Almond Milk,45.0,5.99,3.19,8.84,3.04,0.89,6.56,0.94,137.0
19817.0,Skim Milk,64.0,7.05,1.85,,5.09,,,0.78,97.0
19818.0,Whole Milk,61.0,,2.71,6.04,8.12,0.87,6.96,0.3,
19819.0,Skim Milk,46.0,3.75,2.65,,4.87,0.05,2.68,,133.0
19820.0,Oat Milk,69.0,7.55,4.35,,3.54,0.95,6.97,0.26,137.0
19821.0,Cashew Milk,56.0,5.76,3.21,5.15,3.5,0.51,,0.04,131.0
19822.0,Whole Milk,70.0,7.04,1.77,9.65,9.73,0.74,7.16,0.09,122.0
19823.0,Coconut Milk,68.0,6.1,1.81,7.65,6.45,0.74,7.4,0.47,130.0
19824.0,Whole Milk,44.0,4.83,2.3,2.34,0.72,0.02,1.93,0.17,104.0
19825.0,2% Milk,55.0,2.66,0.64,3.85,2.0,0.07,3.02,0.3,148.0
19826.0,Soy Milk,,,3.77,2.73,5.69,0.05,6.64,0.18,105.0
,Whole Milk,50.0,3.18,4.21,3.61,3.5,0.48,5.73,0.24,101.0
,Coconut Milk,72.0,0.9,1.93,9.5,3.36,0.4,2.3,0.65,133.0
19829.0,Skim Milk,67.0,0.89,3.12,,9.61,0.93,3.39,0.34,99.0
19830.0,Coconut Milk,75.0,7.41,2.37,10.42,6.69,,1.26,,129.0
19831.0,Oat Milk,70.0,2.4,2.4,2.2,0.6,0.1,2.14,0.29,126.0
19832.0,Skim Milk,62.0,,1.88,11.84,1.24,0.72,,0.48,140.0
19833.0,Almond Milk,50.0,6.8,3.06,9.68,3.21,0.96,1.49,0.94,110.0
,Cashew Milk,66.0,7.93,0.78,10.49,7.43,0.23,2.57,0.57,122.0
19835.0,Coconut Milk,67.0,,3.32,10.31,,0.7,6.2,0.3,147.0
19836.0,2% Milk,41.0,3.14,,9.09,,0.87,1.68,0.78,106.0
19837.0,Soy Milk,79.0,2.8,1.15,3.01,,0.8,1.51,0.63,127.0
19838.0,Whole Milk,78.0,5.54,3.55,8.18,5.48,0.81,4.77,,141.0
19839.0,Almond Milk,41.0,7.81,2.32,8.56,6.31,0.19,1.66,0.81,117.0
19840.0,Oat Milk,67.0,4.64,2.64,10.01,6.92,0.7,4.55,0.73,89.0
19841.0,2% Milk,76.0,7.56,3.53,5.33,5.79,0.03,5.89,0.3,144.0
19842.0,Cashew Milk,42.0,5.71,,10.62,5.02,0.12,1.05,,131.0
19843.0,Soy Milk,74.0,7.4,4.97,11.62,4.94,0.46,3.64,0.86,134.0
19844.0,Coconut Milk,48.0,3.16,0.14,5.52,1.18,0.35,7.2,0.19,106.0
19845.0,Soy Milk,71.0,6.67,4.36,,5.93,,2.44,,147.0
,Oat Milk,75.0,7.72,0.96,,3.72,0.94,,0.4,103.0
,Oat Milk,48.0,7.25,2.82,11.27,9.03,0.19,6.14,0.04,
19848.0,Oat Milk,76.0,6.8,4.33,,3.6,0.31,1.99,0.45,111.0
19849.0,Soy Milk,,4.96,4.12,7.35,2.43,0.92,,0.5,128.0
19850.0,Almond Milk,67.0,0.75,4.44,10.27,5.39,0.98,2.25,0.68,100.0
19851.0,Soy Milk,67.0,7.64,1.56,1.46,4.76,0.06,1.16,0.36,105.0
19852.0,Soy Milk,,1.63,,8.58,7.82,0.98,1.56,0.73,102.0
19853.0,Coconut Milk,44.0,,4.1,,1.62,0.09,6.63,,100.0
19854.0,Coconut Milk,67.0,6.67,0.57,8.78,,0.96,6.27,0.83,116.0
19855.0,Oat Milk,60.0,4.99,2.92,2.81,5.8,0.07,1.59,0.1,82.0
19856.0,Oat Milk,72.0,3.02,3.48,6.59,4.57,0.25,,0.34,148.0
19857.0,Cashew Milk,54.0,5.91,0.55,8.64,9.78,0.61,6.92,,118.0
19858.0,Skim Milk,56.0,,2.17,4.48,9.45,0.03,5.2,0.56,100.0
19859.0,Oat Milk,71.0,2.75,2.5,8.07,4.99,0.46,3.04,0.59,113.0
19860.0,,61.0,5.36,3.15,5.84,3.04,0.57,7.38,0.56,143.0
19861.0,Whole Milk,61.0,6.15,3.61,,9.03,0.19,7.32,0.51,
19862.0,Whole Milk,73.0,4.04,3.01,10.26,1.49,0.86,1.68,0.57,105.0
19863.0,,78.0,3.18,2.49,1.11,5.74,0.54,2.76,0.41,107.0
19864.0,Almond Milk,54.0,7.9,0.23,11.01,6.76,0.29,3.43,0.08,141.0
,Coconut Milk,44.0,3.0,4.49,,1.93,0.39,1.57,0.49,135.0
19866.0,2% Milk,73.0,7.93,1.93,7.83,8.3,0.94,2.54,0.62,117.0
19867.0,2% Milk,56.0,1.39,,2.68,,0.5,4.06,0.78,104.0
19868.0,Almond Milk,56.0,4.05,,7.84,6.76,0.45,3.66,0.46,145.0
19869.0,Cashew Milk,72.0,6.17,3.76,11.39,7.84,,7.41,0.15,
19870.0,Skim Milk,58.0,,0.38,10.32,7.15,,3.23,0.71,149.0
19871.0,Skim Milk,64.0,4.8,1.99,3.51,5.48,0.26,1.8,0.54,97.0
19872.0,Soy Milk,60.0,2.77,4.96,6.84,5.09,0.08,5.95,0.18,102.0
19873.0,Soy Milk,65.0,6.61,2.42,8.01,6.18,0.83,,0.67,
19874.0,Almond Milk,,6.5,1.8,4.55,7.91,0.35,5.32,0.85,122.0
19875.0,Whole Milk,65.0,7.26,0.13,1.49,3.97,0.18,1.52,0.27,137.0
19876.0,Soy Milk,50.0,0.74,3.54,8.84,2.21,0.01,5.03,0.36,97.0
19877.0,Soy Milk,47.0,6.29,2.24,8.4,2.36,0.27,6.44,0.03,149.0
,Coconut Milk,51.0,0.86,1.39,8.87,5.73,,6.51,0.7,129.0
,2% Milk,79.0,4.92,5.0,10.55,,0.48,1.09,0.07,144.0
19880.0,,46.0,5.95,1.58,8.2,0.7,,5.18,0.33,96.0
19881.0,Cashew Milk,77.0,1.21,4.83,4.59,0.86,0.85,4.3,0.71,80.0
19882.0,Cashew Milk,49.0,1.71,4.69,9.39,1.53,0.26,6.19,0.43,107.0
,Almond Milk,41.0,7.57,0.77,2.33,4.03,0.24,,0.77,111.0
19884.0,Cashew Milk,47.0,5.72,2.45,5.19,9.72,0.31,,0.75,99.0
19885.0,,53.0,5.99,2.64,9.93,5.13,0.42,6.78,,143.0
,Skim Milk,49.0,3.08,4.05,,3.48,0.39,3.98,0.25,94.0
19887.0,Oat Milk,40.0,1.61,2.89,,,0.27,7.91,0.76,112.0
19888.0,2% Milk,63.0,5.04,3.84,6.17,5.65,0.13,1.04,0.64,148.0
19889.0,Coconut Milk,,3.56,1.61,9.14,8.76,0.13,,0.82,94.0
19890.0,,42.0,0.93,,,2.41,0.66,3.85,0.82,81.0
,Skim Milk,65.0,3.19,1.97,8.01,9.06,0.07,,0.89,92.0
19892.0,Whole Milk,52.0,3.35,2.54,4.16,9.22,0.87,1.41,0.0,81.0
19893.0,2% Milk,55.0,5.33,1.99,5.1,,0.41,5.46,0.94,91.0
19894.0,Almond Milk,70.0,4.52,2.44,1.28,1.51,0.18,6.89,0.42,129.0
19895.0,Cashew Milk,50.0,4.79,3.71,,1.35,0.66,2.99,0.81,90.0
19896.0,Cashew Milk,79.0,4.28,2.75,7.14,2.92,,1.75,0.61,146.0
19897.0,Almond Milk,62.0,,0.36,2.04,3.59,0.1,3.54,,125.0
19898.0,2% Milk,,7.84,1.14,8.28,9.57,0.2,7.29,0.97,146.0
19899.0,Soy Milk,65.0,1.1,0.75,1.34,8.85,0.76,4.6,0.13,121.0
19900.0,,78.0,1.0,2.02,8.51,8.81,0.21,7.66,0.14,103.0
19901.0,Cashew Milk,57.0,0.66,0.19,1.7,,,5.57,0.99,113.0
19902.0,,44.0,4.76,2.05,10.8,1.4,0.85,7.04,0.74,
19903.0,Skim Milk,50.0,7.43,2.91,5.89,9.59,0.87,1.91,0.03,96.0
19904.0,Oat Milk,63.0,6.95,3.02,11.55,2.85,0.66,7.79,0.39,143.0
19905.0,,58.0,2.81,3.02,2.88,9.8,0.04,3.58,0.14,
19906.0,Whole Milk,,6.12,2.05,,7.32,0.67,3.15,,114.0
19907.0,Whole Milk,78.0,6.29,1.95,6.26,3.57,0.1,4.39,0.73,
19908.0,Oat Milk,75.0,2.09,,4.81,1.43,0.1,2.86,0.03,95.0
19909.0,Soy Milk,55.0,,2.3,,1.36,1.0,7.36,0.91,101.0
19910.0,Coconut Milk,53.0,7.14,1.08,4.63,4.7,0.64,6.47,0.12,
19911.0,Oat Milk,,1.45,,8.95,1.17,0.6,3.58,0.93,138.0
19912.0,2% Milk,79.0,5.84,4.45,11.67,9.09,0.36,7.97,0.43,93.0
19913.0,Coconut Milk,,3.05,1.28,6.63,5.27,0.31,4.4,0.08,94.0
19914.0,2% Milk,67.0,4.91,2.86,,7.31,0.17,5.2,,114.0
19915.0,Oat Milk,61.0,3.74,0.52,9.86,6.68,0.89,,0.78,97.0
19916.0,Oat Milk,74.0,4.96,0.49,11.09,2.51,0.65,5.71,0.99,122.0
19917.0,Skim Milk,55.0,,1.26,11.07,5.18,0.08,6.99,0.87,127.0
19918.0,Soy Milk,78.0,1.9,1.45,4.8,4.29,0.62,2.87,1.0,110.0
19919.0,2% Milk,74.0,,0.58,1.43,1.27,0.34,7.05,0.01,142.0
19920.0,Soy Milk,52.0,7.18,4.19,2.7,4.94,0.7,3.6,,149.0
19921.0,Whole Milk,41.0,6.41,1.02,5.12,3.09,0.22,6.56,0.53,117.0
19922.0,Almond Milk,66.0,0.65,4.47,6.1,6.8,0.28,6.0,,88.0
19923.0,2% Milk,57.0,5.64,2.27,11.3,6.89,0.41,4.19,,126.0
19924.0,Coconut Milk,60.0,,3.39,9.6,2.84,0.46,7.11,0.39,110.0
19925.0,,63.0,5.28,,5.05,,0.21,4.04,0.2,
19926.0,Coconut Milk,57.0,7.45,1.7,,2.95,0.76,4.5,0.69,
19927.0,Coconut Milk,79.0,3.32,4.6,8.85,7.7,0.1,7.83,0.79,92.0
19928.0,Skim Milk,54.0,6.64,2.59,1.62,9.81,0.38,5.56,0.26,95.0
19929.0,Skim Milk,55.0,,3.9,5.67,9.57,0.04,1.73,0.0,100.0
19930.0,Coconut Milk,69.0,4.76,,1.0,,0.29,4.47,0.19,97.0
19931.0,Soy Milk,67.0,4.05,3.82,3.03,3.59,0.29,6.32,0.71,146.0
19932.0,Whole Milk,58.0,4.48,4.28,7.17,6.63,0.8,4.06,0.57,
19933.0,,57.0,,4.73,9.72,7.03,0.37,5.88,0.5,134.0
19934.0,,46.0,3.72,1.84,3.28,6.28,1.0,7.37,0.63,93.0
19935.0,Cashew Milk,40.0,4.04,4.09,2.33,8.5,0.01,7.22,0.32,105.0
19936.0,Cashew Milk,73.0,,4.65,8.89,4.96,0.92,7.16,0.09,116.0
19937.0,Cashew Milk,49.0,4.72,,11.96,3.64,0.46,7.83,0.11,95.0
19938.0,Almond Milk,54.0,3.55,0.51,6.2,3.58,0.76,,0.29,146.0
19939.0,Coconut Milk,50.0,,1.32,,3.17,0.3,6.06,0.78,103.0
19940.0,Almond Milk,47.0,5.71,1.48,9.2,4.04,0.65,5.61,0.42,133.0
19941.0,Soy Milk,57.0,2.34,3.14,2.11,5.8,0.35,,0.43,138.0
19942.0,2% Milk,44.0,6.65,0.86,4.38,4.0,0.75,5.05,0.43,130.0
19943.0,Almond Milk,62.0,,4.7,10.56,6.98,0.96,4.63,0.18,96.0
19944.0,Almond Milk,73.0,1.76,3.7,2.24,8.75,0.4,7.42,0.65,143.0
19945.0,Soy Milk,46.0,3.56,2.69,10.18,9.03,0.98,7.27,0.31,148.0
,2% Milk,73.0,4.6,4.98,11.36,5.65,0.05,1.48,0.52,85.0
19947.0,Cashew Milk,72.0,3.24,0.84,6.24,5.81,0.88,7.48,0.71,85.0
19948.0,Soy Milk,64.0,5.05,4.22,4.63,0.54,0.17,5.7,0.7,
19949.0,,57.0,6.01,4.6,1.61,4.2,0.15,3.32,0.94,101.0
19950.0,Coconut Milk,62.0,4.83,0.48,1.69,6.98,0.68,3.07,0.03,104.0
19951.0,,49.0,7.67,1.56,10.21,,0.95,2.01,,
19952.0,Oat Milk,49.0,5.38,4.0,6.42,6.79,0.72,2.19,0.58,129.0
19953.0,Coconut Milk,59.0,6.4,3.1,2.41,8.51,0.39,7.09,,144.0
19954.0,Oat Milk,66.0,7.55,4.92,9.84,4.51,0.38,7.86,0.52,108.0
19955.0,2% Milk,61.0,1.11,4.97,1.24,9.95,0.92,7.87,0.36,119.0
19956.0,Coconut Milk,,7.97,3.7,4.06,2.69,0.03,6.62,0.37,
19957.0,Whole Milk,47.0,4.76,,,3.89,0.14,2.18,0.36,126.0
19958.0,Coconut Milk,68.0,0.84,3.52,10.87,8.96,0.39,4.08,0.15,125.0
19959.0,,78.0,1.42,4.38,5.95,2.41,0.28,1.46,0.74,132.0
19960.0,Cashew Milk,65.0,0.75,0.73,,7.01,0.76,3.29,0.97,126.0
19961.0,Oat Milk,47.0,4.24,4.15,1.34,1.35,0.97,6.32,0.01,139.0
,,73.0,,1.63,2.99,5.26,0.79,1.39,0.71,
19963.0,Cashew Milk,75.0,7.92,1.29,1.29,9.75,0.86,5.82,,
19964.0,Skim Milk,43.0,2.15,1.17,11.76,8.3,0.47,1.3,,126.0
19965.0,,47.0,6.22,3.27,,4.08,0.14,4.65,0.04,97.0
19966.0,Coconut Milk,80.0,3.72,4.19,7.62,5.7,0.64,5.73,0.52,141.0
19967.0,Whole Milk,46.0,1.56,,8.44,4.92,0.77,3.82,0.3,109.0
19968.0,Almond Milk,75.0,,3.55,10.82,7.1,0.6,,0.38,137.0
19969.0,Skim Milk,,7.53,1.84,11.99,,0.77,6.48,0.24,126.0
19970.0,Almond Milk,79.0,,1.96,8.26,,0.65,4.18,,84.0
19971.0,Almond Milk,56.0,5.65,4.53,6.22,6.07,0.48,,0.46,102.0
19972.0,Skim Milk,51.0,2.14,4.35,9.23,5.18,0.23,1.71,0.33,118.0
19973.0,2% Milk,48.0,5.0,3.93,3.25,9.3,0.25,5.47,0.36,138.0
19974.0,Oat Milk,62.0,2.63,3.27,9.67,7.38,0.11,6.49,0.71,149.0
19975.0,Almond Milk,77.0,4.73,4.47,8.97,7.62,,2.09,0.23,119.0
19976.0,Almond Milk,55.0,4.55,0.9,4.64,5.41,,7.31,0.83,91.0
,Coconut Milk,43.0,4.77,3.71,9.3,,0.98,2.55,0.53,133.0
19978.0,Almond Milk,65.0,5.59,2.51,5.49,4.33,0.06,3.68,0.16,136.0
19979.0,Oat Milk,67.0,2.16,3.24,6.66,8.18,0.88,,0.2,
19980.0,,,4.54,3.4,5.33,8.19,,4.46,0.47,82.0
19981.0,Coconut Milk,62.0,4.2,2.44,4.31,5.52,0.05,2.15,0.78,150.0
19982.0,Almond Milk,64.0,3.93,3.87,3.77,5.43,0.31,1.88,,99.0
19983.0,2% Milk,,2.75,0.76,11.83,5.54,0.54,2.02,0.02,126.0
19984.0,Almond Milk,79.0,1.4,3.91,11.8,,0.91,5.93,0.96,133.0
19985.0,Whole Milk,46.0,4.59,2.7,2.29,7.18,0.32,,0.77,
,Whole Milk,65.0,5.24,3.85,5.91,2.51,0.22,7.25,0.91,108.0
19987.0,Oat Milk,67.0,,,7.15,1.58,0.67,2.43,0.17,135.0
19988.0,,46.0,5.44,0.9,5.42,7.83,0.27,7.22,,128.0
19989.0,Almond Milk,58.0,,3.94,11.85,2.24,0.28,7.96,0.46,124.0
19990.0,2% Milk,79.0,,,3.31,8.14,0.05,4.98,0.39,133.0
19991.0,Skim Milk,63.0,1.31,0.3,1.27,8.19,0.83,5.49,0.09,97.0
19992.0,Coconut Milk,62.0,3.32,,2.91,1.9,0.16,7.82,0.93,145.0
19993.0,Soy Milk,64.0,3.04,1.84,4.29,4.87,,2.02,0.25,85.0
19994.0,Coconut Milk,51.0,,0.82,6.34,5.78,,1.56,0.8,99.0
19995.0,Soy Milk,50.0,0.65,4.99,7.13,9.37,0.56,6.63,0.36,132.0
19996.0,Whole Milk,76.0,7.79,3.36,4.62,0.59,0.16,2.57,0.7,80.0
19997.0,Almond Milk,,6.55,2.26,4.13,3.34,0.29,4.41,0.38,120.0
19998.0,Almond Milk,40.0,4.37,2.84,7.42,0.58,0.45,4.03,0.64,122.0
