Id,Product Name,Energy (kcal),Fat Content (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
21808.0,Almond Milk,51.0,5.11,3.72,2.45,6.11,0.41,3.69,,109.0
,Cashew Milk,53.0,3.66,0.94,9.35,4.6,0.62,7.01,0.81,102.0
21810.0,Soy Milk,43.0,6.59,,10.4,9.69,0.17,6.43,0.03,96.0
21811.0,Oat Milk,48.0,,1.83,1.12,4.35,0.11,,0.29,
21812.0,Whole Milk,48.0,7.13,1.03,5.71,8.7,0.23,1.9,0.31,96.0
21813.0,2% Milk,58.0,3.29,0.87,11.44,,0.22,5.3,0.62,123.0
21814.0,2% Milk,,4.18,2.43,4.73,6.28,0.72,1.29,0.04,80.0
21815.0,,48.0,4.34,1.98,8.66,1.69,0.38,1.33,0.46,100.0
21816.0,Almond Milk,66.0,5.87,4.89,4.57,5.55,0.73,4.94,0.34,
21817.0,,71.0,6.95,1.95,6.37,4.12,0.56,4.8,0.71,143.0
21818.0,Coconut Milk,74.0,8.0,4.03,8.36,5.6,0.31,4.59,0.55,115.0
21819.0,2% Milk,40.0,,2.8,3.1,7.75,0.55,4.77,0.67,126.0
21820.0,Almond Milk,51.0,4.81,3.57,2.43,2.48,0.52,3.97,0.76,143.0
,Whole Milk,79.0,5.51,1.42,3.69,,0.95,4.29,0.59,117.0
21822.0,Oat Milk,,1.55,4.0,2.76,9.11,0.04,5.1,0.12,
21823.0,Whole Milk,41.0,5.55,2.1,6.01,0.87,0.44,1.33,0.87,115.0
21824.0,Whole Milk,68.0,3.07,4.41,9.43,7.81,0.84,2.24,,143.0
21825.0,,,4.21,4.49,8.2,1.2,0.11,4.35,,103.0
21826.0,Soy Milk,43.0,6.99,3.76,3.0,9.55,0.68,3.3,0.77,137.0
21827.0,Almond Milk,77.0,1.5,0.31,5.58,1.84,0.53,2.01,0.21,133.0
21828.0,2% Milk,40.0,3.19,2.54,9.82,,0.91,3.94,0.02,103.0
21829.0,Almond Milk,80.0,2.99,0.3,7.6,3.33,0.14,2.67,0.85,123.0
21830.0,Soy Milk,52.0,4.26,3.02,9.76,5.29,0.51,3.71,0.03,121.0
21831.0,Skim Milk,61.0,7.8,0.98,10.83,7.04,0.51,1.96,0.22,136.0
21832.0,,55.0,,1.54,3.56,1.32,0.24,3.92,,89.0
21833.0,,43.0,0.67,4.95,6.56,7.85,0.34,4.66,0.81,106.0
21834.0,Skim Milk,58.0,3.51,,9.09,3.93,0.29,6.1,0.59,104.0
21835.0,2% Milk,,1.13,3.83,7.15,3.23,0.7,1.44,,102.0
21836.0,Cashew Milk,78.0,6.89,3.83,8.47,8.28,0.91,,0.7,94.0
,Whole Milk,77.0,6.84,0.61,3.69,2.68,0.94,,0.65,109.0
21838.0,Cashew Milk,48.0,,1.07,6.95,8.65,,2.29,0.93,126.0
21839.0,Whole Milk,78.0,,2.3,5.04,8.9,,2.8,0.98,126.0
21840.0,Soy Milk,62.0,2.75,0.29,2.51,,0.59,6.5,0.83,85.0
21841.0,Skim Milk,,3.82,4.0,11.62,3.63,0.12,5.1,0.98,96.0
21842.0,Cashew Milk,,2.79,0.67,6.19,5.57,0.71,1.29,0.08,136.0
21843.0,Skim Milk,51.0,1.11,2.44,10.95,,,2.25,,101.0
21844.0,,65.0,6.28,3.59,5.56,8.19,0.28,,,86.0
21845.0,2% Milk,76.0,6.3,,,8.85,0.64,3.62,0.46,138.0
21846.0,Cashew Milk,57.0,5.73,2.17,,0.88,,7.58,,129.0
21847.0,Almond Milk,42.0,5.3,4.57,,4.79,0.54,2.85,,137.0
,,54.0,3.36,2.09,11.91,8.29,0.74,,0.01,122.0
21849.0,Almond Milk,76.0,6.42,2.07,7.04,8.45,0.19,3.56,0.6,103.0
21850.0,Cashew Milk,69.0,2.49,4.56,3.66,4.47,0.56,1.16,0.62,129.0
21851.0,Coconut Milk,75.0,5.94,2.04,10.9,9.47,,1.05,0.2,135.0
21852.0,Cashew Milk,49.0,0.56,0.99,9.84,4.5,0.74,5.4,0.89,86.0
21853.0,Cashew Milk,46.0,3.99,1.11,8.79,2.59,0.88,,0.46,150.0
21854.0,Almond Milk,54.0,3.87,0.86,,7.96,0.46,5.58,0.8,124.0
21855.0,Oat Milk,62.0,,1.18,10.34,,0.79,,0.97,
21856.0,Whole Milk,67.0,7.22,4.75,2.14,5.15,0.55,7.5,0.53,138.0
21857.0,Whole Milk,80.0,2.06,3.82,9.61,2.04,0.66,5.91,0.67,123.0
21858.0,Almond Milk,65.0,5.99,1.94,2.62,8.96,0.9,,0.97,148.0
21859.0,,60.0,,4.97,1.76,1.21,0.09,3.06,0.22,125.0
21860.0,Oat Milk,44.0,4.1,1.99,6.08,8.36,0.82,,0.56,147.0
21861.0,Oat Milk,65.0,0.6,4.34,10.84,6.76,,5.08,,148.0
21862.0,Oat Milk,68.0,4.88,2.14,7.68,1.66,0.19,3.42,0.28,
21863.0,2% Milk,46.0,1.06,,6.65,4.07,0.71,4.14,0.06,103.0
21864.0,Cashew Milk,51.0,1.02,3.56,2.2,7.28,,3.58,0.45,80.0
21865.0,Coconut Milk,68.0,7.63,3.96,2.21,5.72,0.77,7.1,0.96,134.0
21866.0,Oat Milk,51.0,6.23,2.75,8.46,4.34,0.25,4.63,0.82,88.0
21867.0,Almond Milk,80.0,5.7,0.95,3.96,8.44,0.56,,0.58,136.0
21868.0,2% Milk,40.0,3.78,3.96,7.59,4.27,,3.23,0.32,105.0
21869.0,Oat Milk,61.0,2.74,0.53,11.61,5.59,0.32,4.31,0.86,120.0
21870.0,Cashew Milk,53.0,1.58,1.7,5.13,9.33,0.53,6.67,0.26,145.0
,Soy Milk,52.0,1.78,,11.39,7.28,0.93,7.19,0.36,101.0
21872.0,Almond Milk,64.0,4.54,,6.96,,0.73,5.33,0.76,110.0
21873.0,Almond Milk,55.0,2.22,0.17,3.17,,0.29,7.97,0.63,107.0
21874.0,2% Milk,41.0,1.58,1.28,8.07,4.18,0.47,2.07,0.53,
21875.0,Oat Milk,78.0,7.48,4.75,10.38,3.24,0.11,7.88,0.04,135.0
21876.0,2% Milk,,5.57,2.31,3.68,6.1,,1.49,0.6,111.0
21877.0,Skim Milk,72.0,,3.19,8.03,9.66,0.04,2.94,0.7,86.0
21878.0,Cashew Milk,50.0,6.62,1.65,5.58,9.62,0.78,1.16,0.15,115.0
21879.0,Cashew Milk,73.0,7.84,1.84,10.17,8.72,0.51,3.69,0.55,129.0
21880.0,Coconut Milk,59.0,1.55,3.25,8.86,3.55,0.08,2.5,0.04,110.0
21881.0,Cashew Milk,64.0,,2.46,8.18,5.07,0.2,7.62,0.48,142.0
,Whole Milk,60.0,7.9,,8.21,4.53,0.84,1.06,0.03,111.0
21883.0,Whole Milk,62.0,1.76,4.12,9.12,5.81,0.18,1.37,0.52,143.0
21884.0,Soy Milk,41.0,3.57,3.06,2.74,1.77,0.94,6.09,0.82,130.0
21885.0,Skim Milk,62.0,0.88,1.59,3.13,7.76,0.48,2.62,0.1,105.0
21886.0,Skim Milk,46.0,3.08,1.63,2.99,5.16,0.36,2.37,,131.0
21887.0,Skim Milk,40.0,7.59,1.59,,2.24,0.56,6.91,,109.0
21888.0,Almond Milk,50.0,2.06,3.18,9.81,1.28,0.96,7.12,0.99,125.0
21889.0,Soy Milk,76.0,7.62,3.58,9.44,6.46,0.69,6.51,0.98,132.0
21890.0,2% Milk,70.0,2.6,,2.07,1.6,0.57,4.09,0.33,110.0
21891.0,Coconut Milk,76.0,6.65,1.11,8.22,6.1,0.56,6.65,0.33,
21892.0,Cashew Milk,64.0,2.76,3.1,5.68,6.25,0.9,4.76,0.13,117.0
21893.0,Skim Milk,68.0,3.4,2.4,10.94,5.57,0.81,1.36,0.24,114.0
21894.0,Coconut Milk,52.0,4.63,,6.76,6.1,0.14,5.88,0.7,118.0
21895.0,Cashew Milk,65.0,6.04,4.32,2.62,0.93,0.5,3.16,0.53,90.0
21896.0,Cashew Milk,78.0,6.6,4.09,1.47,9.13,0.25,2.19,0.75,135.0
21897.0,2% Milk,,4.56,3.87,,6.88,0.98,6.86,0.87,119.0
21898.0,Skim Milk,79.0,4.37,4.67,7.02,9.01,,7.85,,111.0
21899.0,,42.0,5.63,1.37,9.96,9.45,,7.93,0.66,111.0
21900.0,Coconut Milk,80.0,1.02,2.62,5.76,5.18,0.14,6.62,0.42,125.0
21901.0,Coconut Milk,50.0,2.02,1.81,7.03,6.95,0.31,2.48,,133.0
21902.0,,79.0,,2.91,3.79,0.66,,,0.37,87.0
21903.0,Skim Milk,40.0,6.24,1.35,11.28,,0.5,1.67,0.39,149.0
21904.0,Cashew Milk,54.0,6.1,2.7,3.18,4.29,0.02,5.91,0.67,108.0
21905.0,Cashew Milk,59.0,,0.21,5.45,7.74,0.57,4.34,0.68,139.0
21906.0,Cashew Milk,56.0,5.36,2.46,9.02,6.18,0.45,3.33,0.26,129.0
21907.0,Skim Milk,49.0,3.41,0.32,10.95,0.68,0.33,3.92,0.34,119.0
21908.0,Coconut Milk,41.0,3.77,1.99,6.02,8.46,0.64,3.03,0.77,107.0
21909.0,Soy Milk,,2.24,4.32,8.93,0.51,0.24,2.06,0.34,128.0
21910.0,Almond Milk,70.0,0.7,2.93,9.99,6.3,,4.16,0.58,103.0
,Skim Milk,64.0,7.34,0.21,5.63,2.61,0.81,7.38,0.64,96.0
21912.0,Cashew Milk,71.0,6.75,2.51,11.67,6.09,0.6,5.86,0.69,86.0
21913.0,Whole Milk,43.0,7.01,2.23,8.99,,0.13,4.15,0.55,84.0
21914.0,Skim Milk,,,3.87,4.07,8.2,0.93,2.96,0.31,146.0
21915.0,Soy Milk,43.0,7.26,3.03,9.75,,0.43,2.6,0.22,93.0
21916.0,,,6.0,4.44,3.28,4.18,0.5,3.68,0.19,132.0
21917.0,Soy Milk,76.0,7.45,0.44,3.83,8.54,0.25,4.09,0.46,101.0
21918.0,Soy Milk,54.0,4.36,0.52,,9.7,0.78,4.36,0.79,122.0
21919.0,Cashew Milk,,,3.9,8.24,0.57,0.67,3.31,0.05,137.0
21920.0,,59.0,6.5,0.74,3.97,2.57,0.65,,0.33,108.0
21921.0,Almond Milk,42.0,4.91,1.63,10.41,6.96,0.21,,0.76,82.0
21922.0,2% Milk,42.0,5.24,4.38,3.04,7.27,0.8,5.32,0.04,91.0
,Oat Milk,42.0,3.59,1.33,5.48,4.24,0.13,2.09,0.03,142.0
21924.0,2% Milk,46.0,1.79,3.16,6.33,2.59,0.11,4.97,0.99,102.0
21925.0,Coconut Milk,57.0,7.1,1.71,7.63,3.36,0.24,3.65,0.49,83.0
21926.0,Oat Milk,,4.34,3.79,11.07,4.79,0.07,4.18,0.68,
21927.0,Oat Milk,79.0,2.39,,,,0.19,,0.24,91.0
21928.0,2% Milk,77.0,2.97,2.49,7.27,7.3,0.01,2.27,0.05,127.0
21929.0,Oat Milk,48.0,3.23,3.32,7.31,5.67,0.26,4.06,0.65,106.0
21930.0,Whole Milk,45.0,6.04,3.16,5.2,8.52,0.21,7.81,0.39,113.0
21931.0,2% Milk,61.0,,0.26,4.93,7.85,0.5,6.71,0.92,94.0
21932.0,Cashew Milk,76.0,5.22,2.59,6.21,0.53,0.86,2.67,,129.0
21933.0,Cashew Milk,80.0,3.98,3.17,5.0,3.88,0.04,2.05,0.07,110.0
21934.0,Coconut Milk,,2.56,2.54,4.31,9.87,,2.78,0.86,82.0
21935.0,Coconut Milk,53.0,1.99,1.42,5.41,8.08,0.18,3.08,0.42,96.0
21936.0,Cashew Milk,55.0,3.87,3.58,11.14,3.86,,2.62,0.9,95.0
21937.0,Oat Milk,63.0,2.26,3.87,7.3,1.15,0.11,3.12,0.53,115.0
21938.0,Soy Milk,44.0,2.77,0.81,5.95,,0.52,4.44,0.39,
21939.0,2% Milk,49.0,4.05,,1.93,2.73,0.12,1.42,0.33,116.0
21940.0,Skim Milk,,4.65,2.84,1.24,5.09,0.64,1.03,0.71,86.0
21941.0,Whole Milk,80.0,6.92,1.29,5.08,7.33,0.79,1.41,0.26,149.0
21942.0,Soy Milk,74.0,7.14,1.17,2.7,,0.46,3.88,0.52,98.0
21943.0,Cashew Milk,59.0,7.78,3.08,11.48,4.12,0.33,5.23,0.66,83.0
,2% Milk,,2.57,1.69,4.24,0.78,0.06,2.09,0.79,126.0
21945.0,Almond Milk,77.0,2.91,2.67,1.47,6.17,0.93,3.19,0.7,98.0
21946.0,Coconut Milk,55.0,2.96,3.59,4.56,6.08,0.77,6.13,0.25,89.0
21947.0,Oat Milk,78.0,6.38,2.99,5.07,4.63,0.48,7.77,0.98,107.0
21948.0,Almond Milk,61.0,3.53,4.08,11.19,3.78,0.76,5.23,0.81,148.0
21949.0,2% Milk,61.0,4.49,1.14,11.1,3.66,0.67,4.17,0.47,103.0
21950.0,Oat Milk,50.0,7.75,2.22,2.68,3.46,0.76,6.47,0.37,123.0
21951.0,Whole Milk,44.0,2.12,,9.92,2.1,0.7,5.73,0.87,81.0
21952.0,Skim Milk,,,4.57,9.45,,0.87,2.05,0.88,141.0
21953.0,,77.0,0.76,1.13,3.23,7.86,0.12,1.28,0.81,131.0
21954.0,2% Milk,54.0,4.74,4.66,6.36,2.33,0.17,5.35,,84.0
21955.0,Almond Milk,64.0,1.27,0.83,1.9,7.49,0.79,1.77,0.24,81.0
21956.0,Cashew Milk,72.0,2.98,2.64,1.91,5.14,0.59,,0.79,85.0
21957.0,Soy Milk,54.0,5.29,1.41,2.73,2.34,0.5,7.08,0.22,81.0
21958.0,Skim Milk,65.0,6.81,,9.24,,0.31,3.43,0.33,130.0
21959.0,Soy Milk,42.0,1.44,4.09,,1.38,0.49,4.22,0.07,145.0
21960.0,2% Milk,62.0,4.48,1.49,1.3,,0.65,5.59,0.59,114.0
21961.0,,42.0,6.59,3.88,8.82,4.07,0.82,5.45,0.56,
,Soy Milk,61.0,3.03,2.83,,9.54,0.92,7.82,0.68,
21963.0,Skim Milk,65.0,,2.38,6.8,8.71,0.08,2.28,0.76,119.0
21964.0,Cashew Milk,75.0,1.26,1.58,8.73,,0.2,5.3,0.5,145.0
,Oat Milk,42.0,1.46,0.61,3.55,3.33,0.92,7.8,0.63,137.0
21966.0,Cashew Milk,63.0,5.25,3.96,10.4,,0.56,2.45,0.82,99.0
21967.0,Cashew Milk,79.0,6.04,3.91,8.06,6.78,,1.53,0.88,107.0
21968.0,Oat Milk,44.0,,4.0,9.48,,0.82,1.69,0.06,135.0
21969.0,2% Milk,,5.9,4.95,10.3,6.06,0.24,1.13,0.0,146.0
21970.0,Oat Milk,65.0,,,4.79,4.67,0.98,4.48,0.36,146.0
21971.0,Almond Milk,60.0,6.56,3.21,9.0,6.24,0.56,1.66,0.09,88.0
21972.0,Skim Milk,52.0,4.47,4.87,9.9,4.63,0.92,7.34,0.83,104.0
,Oat Milk,60.0,,,3.82,4.31,0.8,4.78,,148.0
21974.0,Almond Milk,65.0,0.74,0.69,10.15,1.93,0.95,,,141.0
21975.0,,54.0,2.8,0.86,4.17,5.91,0.42,7.06,0.41,119.0
21976.0,2% Milk,64.0,7.47,3.72,3.12,4.54,0.98,6.67,0.9,108.0
21977.0,2% Milk,,6.58,3.3,3.05,1.03,0.52,4.05,0.43,
,Almond Milk,45.0,3.74,2.99,1.24,5.17,0.27,3.78,0.29,135.0
21979.0,2% Milk,58.0,5.93,2.97,5.08,3.65,0.08,6.75,0.98,133.0
,Skim Milk,67.0,2.74,1.41,10.68,8.39,0.9,6.73,,
21981.0,2% Milk,72.0,4.14,1.54,10.27,2.01,0.64,1.88,0.03,111.0
21982.0,Cashew Milk,65.0,4.7,2.59,3.65,6.87,0.58,3.46,0.13,123.0
21983.0,Whole Milk,73.0,3.81,4.96,1.35,1.58,0.25,5.37,,96.0
21984.0,,55.0,7.9,4.94,9.91,4.09,0.62,7.03,0.53,105.0
,Cashew Milk,56.0,4.75,4.62,3.06,5.81,0.78,3.83,0.82,99.0
21986.0,,70.0,7.01,3.9,7.82,9.45,,6.04,0.89,115.0
21987.0,2% Milk,68.0,2.01,3.53,5.79,3.5,0.54,4.41,0.69,125.0
21988.0,Skim Milk,47.0,4.7,3.73,8.26,6.26,0.56,3.16,0.97,93.0
21989.0,Cashew Milk,77.0,1.05,2.53,5.24,0.97,0.06,,0.09,130.0
21990.0,Oat Milk,58.0,7.86,4.85,3.82,9.52,0.24,4.79,0.96,106.0
21991.0,,78.0,6.7,0.19,,3.9,0.33,3.68,0.96,122.0
,Oat Milk,80.0,4.17,4.33,4.58,0.97,,5.88,0.72,109.0
21993.0,Coconut Milk,60.0,,3.1,8.63,5.45,0.32,7.54,0.4,104.0
21994.0,Cashew Milk,60.0,7.55,3.49,,2.18,0.68,6.89,0.46,122.0
21995.0,Skim Milk,44.0,,2.6,2.55,3.85,0.27,2.47,0.97,107.0
21996.0,Almond Milk,,2.28,,1.53,1.05,0.06,4.62,0.84,92.0
21997.0,Soy Milk,74.0,3.46,,1.5,,0.02,2.46,0.21,94.0
21998.0,Whole Milk,73.0,3.66,2.55,11.08,9.55,0.46,3.94,0.7,121.0
21999.0,2% Milk,46.0,3.67,4.73,6.49,4.04,0.62,7.22,0.59,97.0
22000.0,Soy Milk,,1.67,4.01,5.61,7.01,0.71,7.12,0.89,93.0
22001.0,2% Milk,56.0,3.52,1.38,10.93,5.94,0.7,3.38,0.75,111.0
22002.0,Cashew Milk,78.0,1.66,3.11,7.43,3.29,0.39,1.67,0.84,
22003.0,Almond Milk,70.0,5.6,0.86,6.25,3.75,0.24,5.31,0.77,132.0
22004.0,,80.0,5.76,3.62,8.73,6.95,0.83,3.85,0.77,103.0
22005.0,Soy Milk,73.0,1.57,0.93,6.95,3.68,1.0,3.27,0.63,130.0
22006.0,2% Milk,50.0,7.11,,1.92,,0.02,7.82,0.48,
22007.0,Soy Milk,66.0,,4.41,8.41,,0.19,2.22,0.4,132.0
22008.0,Coconut Milk,53.0,5.3,0.68,,4.02,0.05,2.17,0.98,100.0
22009.0,Soy Milk,59.0,3.8,3.36,3.45,4.93,0.7,6.4,0.32,89.0
22010.0,Skim Milk,73.0,5.25,3.08,5.27,2.45,0.7,2.95,0.03,125.0
22011.0,Almond Milk,67.0,7.37,4.93,3.05,6.3,0.55,6.05,0.42,89.0
,Whole Milk,54.0,7.69,1.73,7.1,0.95,0.2,6.84,0.4,137.0
22013.0,,,6.81,1.99,9.97,7.4,0.98,1.23,0.16,112.0
22014.0,,73.0,4.42,0.43,5.91,0.52,0.01,7.98,0.03,149.0
22015.0,Cashew Milk,42.0,0.97,,4.98,,0.28,6.85,,106.0
22016.0,Cashew Milk,53.0,5.22,3.28,10.94,2.32,0.97,1.22,0.12,81.0
22017.0,Cashew Milk,74.0,5.75,3.43,3.67,3.15,0.37,4.05,0.01,128.0
22018.0,Coconut Milk,58.0,4.39,4.15,7.37,3.87,0.31,6.64,0.71,111.0
22019.0,Almond Milk,44.0,3.91,0.31,4.9,9.15,,6.46,0.95,103.0
22020.0,Whole Milk,61.0,5.73,2.11,2.38,6.78,0.8,2.74,0.72,
22021.0,Cashew Milk,64.0,7.43,1.02,9.9,1.56,0.53,1.76,0.44,100.0
22022.0,,74.0,5.34,4.77,,6.05,0.25,6.21,0.86,127.0
22023.0,Cashew Milk,75.0,7.11,3.58,,9.28,0.48,4.69,0.27,142.0
22024.0,Skim Milk,65.0,7.6,1.11,8.48,5.99,0.72,5.62,0.11,85.0
22025.0,2% Milk,,2.22,2.32,10.42,1.44,0.66,3.81,0.94,106.0
22026.0,Whole Milk,57.0,1.17,3.67,8.29,6.26,0.29,3.47,0.3,122.0
22027.0,Coconut Milk,80.0,7.49,3.03,7.02,0.86,0.71,3.07,0.82,117.0
22028.0,Whole Milk,72.0,3.51,3.67,2.37,1.73,0.94,2.64,0.43,122.0
22029.0,Soy Milk,68.0,2.38,1.45,,5.61,0.79,6.38,,96.0
22030.0,Skim Milk,67.0,6.02,0.67,,7.26,0.17,4.27,0.43,145.0
22031.0,Soy Milk,57.0,1.19,0.21,10.33,9.46,0.37,4.5,0.16,90.0
,2% Milk,44.0,6.77,2.47,1.51,1.35,0.63,5.59,0.88,134.0
22033.0,Cashew Milk,65.0,5.73,,9.54,2.07,,6.92,0.84,89.0
22034.0,Skim Milk,75.0,0.9,3.48,4.81,4.08,0.06,2.76,0.91,140.0
22035.0,Skim Milk,,3.3,0.42,3.04,2.27,0.75,3.74,0.62,
22036.0,Almond Milk,43.0,,2.38,4.04,7.94,0.04,3.14,0.47,96.0
22037.0,2% Milk,46.0,5.89,4.6,8.49,,0.02,5.78,0.6,112.0
22038.0,Coconut Milk,,0.81,4.76,10.69,2.22,,,0.96,106.0
22039.0,Skim Milk,51.0,2.78,1.61,6.63,0.73,0.83,7.37,0.94,93.0
22040.0,Coconut Milk,80.0,5.8,2.73,6.36,,0.13,6.74,0.78,102.0
22041.0,Oat Milk,63.0,2.5,1.53,7.71,6.73,,1.09,0.29,98.0
22042.0,Almond Milk,,7.47,2.62,7.39,3.32,0.64,8.0,0.97,90.0
22043.0,2% Milk,61.0,5.04,,8.15,6.16,0.65,2.73,0.47,
,2% Milk,77.0,3.15,0.39,3.07,2.0,,3.65,0.66,116.0
22045.0,Skim Milk,75.0,5.96,4.04,4.02,4.65,0.77,5.75,0.09,116.0
22046.0,Coconut Milk,44.0,7.22,2.3,6.66,1.16,0.94,,0.02,96.0
22047.0,Oat Milk,55.0,4.22,0.27,,7.9,,6.49,0.46,137.0
22048.0,2% Milk,,,,6.44,,,5.44,0.38,
22049.0,Almond Milk,,4.12,2.97,9.57,2.31,0.58,,0.35,104.0
22050.0,Almond Milk,42.0,1.7,1.67,2.74,1.71,0.31,2.36,,119.0
,Cashew Milk,48.0,6.94,2.89,,7.53,,,0.33,
22052.0,Whole Milk,50.0,4.21,3.96,7.55,1.1,,3.02,0.8,117.0
22053.0,Almond Milk,74.0,0.5,2.34,9.45,2.09,0.05,1.19,0.57,144.0
22054.0,Oat Milk,60.0,5.66,,5.01,4.16,,3.62,0.91,83.0
22055.0,Coconut Milk,60.0,0.78,1.09,,2.42,0.27,7.69,,
22056.0,Almond Milk,54.0,1.12,0.76,1.95,7.61,0.81,4.54,0.75,132.0
,Oat Milk,52.0,,0.28,7.23,6.2,0.92,7.11,0.05,81.0
22058.0,2% Milk,70.0,0.8,1.16,9.06,5.95,0.37,6.71,0.03,85.0
22059.0,Cashew Milk,56.0,1.62,3.23,4.69,2.35,0.03,1.13,0.65,150.0
22060.0,Whole Milk,74.0,4.09,2.78,7.31,3.33,0.21,2.45,0.15,82.0
22061.0,Oat Milk,49.0,2.98,1.61,8.95,6.92,0.41,2.22,0.27,97.0
22062.0,Cashew Milk,74.0,5.13,2.05,7.59,1.49,0.87,1.27,0.05,107.0
22063.0,Almond Milk,64.0,4.42,4.95,3.81,8.24,0.51,3.85,0.73,103.0
22064.0,Whole Milk,70.0,2.76,0.37,5.95,,0.32,3.29,0.21,84.0
22065.0,Almond Milk,71.0,0.99,2.25,7.29,8.32,0.67,3.33,0.55,120.0
22066.0,2% Milk,72.0,,2.73,6.06,7.81,0.03,5.21,0.69,148.0
,Oat Milk,76.0,2.58,,6.06,8.95,0.66,1.49,0.35,144.0
22068.0,Almond Milk,68.0,0.71,1.17,9.05,9.49,0.17,1.65,0.08,84.0
22069.0,Whole Milk,52.0,4.22,1.68,6.44,4.2,0.9,1.32,0.64,
22070.0,Soy Milk,47.0,7.86,2.58,4.15,,0.77,2.42,0.0,119.0
22071.0,Soy Milk,62.0,1.33,0.26,,5.15,1.0,,0.85,129.0
22072.0,Soy Milk,58.0,4.67,3.53,10.41,4.24,0.96,6.69,0.67,130.0
22073.0,Oat Milk,48.0,4.82,3.69,1.53,1.83,0.04,,0.74,90.0
22074.0,Oat Milk,48.0,5.67,4.93,6.98,2.04,0.19,2.59,0.48,134.0
22075.0,Skim Milk,72.0,7.92,1.74,3.41,7.07,0.31,5.53,0.43,123.0
22076.0,Oat Milk,74.0,6.01,2.14,8.67,2.65,0.37,4.87,0.17,138.0
22077.0,Almond Milk,44.0,5.46,,10.56,1.33,0.96,5.11,0.41,112.0
22078.0,2% Milk,73.0,4.45,0.51,6.3,,0.79,3.79,0.68,130.0
22079.0,Almond Milk,57.0,3.57,3.26,6.31,0.62,0.69,2.43,0.19,125.0
22080.0,Cashew Milk,55.0,6.19,1.64,11.77,6.68,0.32,,0.72,91.0
22081.0,2% Milk,50.0,5.09,4.26,8.36,,0.65,,0.25,86.0
,2% Milk,65.0,6.23,0.88,,5.74,0.41,1.55,0.81,139.0
22083.0,Whole Milk,49.0,,3.86,9.42,9.77,0.16,2.58,0.38,140.0
22084.0,Skim Milk,57.0,2.87,2.99,2.25,3.36,0.71,3.44,0.72,114.0
22085.0,Coconut Milk,49.0,7.39,1.16,6.08,5.81,0.21,1.93,,118.0
22086.0,Oat Milk,40.0,6.27,0.66,4.62,7.72,0.25,,0.22,98.0
22087.0,2% Milk,44.0,2.15,1.34,,,0.46,4.77,0.61,141.0
22088.0,Oat Milk,75.0,7.35,2.8,11.42,9.55,0.01,3.52,0.16,82.0
22089.0,Skim Milk,61.0,3.59,3.42,5.13,0.53,0.09,6.27,0.33,108.0
22090.0,Cashew Milk,,5.32,3.9,7.35,5.41,0.89,7.87,0.71,84.0
22091.0,Soy Milk,57.0,,3.54,8.42,6.9,0.58,1.83,0.15,123.0
22092.0,Oat Milk,71.0,2.43,2.56,4.63,0.73,0.44,7.07,0.71,92.0
22093.0,Whole Milk,69.0,1.09,1.62,11.08,6.63,0.25,2.85,0.56,
22094.0,Soy Milk,45.0,5.1,1.05,6.36,1.71,0.9,4.69,0.6,140.0
22095.0,Whole Milk,76.0,6.71,2.88,2.55,2.76,0.98,6.14,0.38,116.0
22096.0,Coconut Milk,40.0,3.47,3.71,5.02,6.47,0.36,6.51,0.14,114.0
22097.0,Coconut Milk,69.0,1.97,1.22,10.09,0.78,0.62,4.8,,107.0
22098.0,2% Milk,76.0,2.4,4.39,5.57,6.89,0.14,,0.04,119.0
22099.0,Cashew Milk,42.0,3.67,1.7,10.57,5.31,,2.49,,117.0
,2% Milk,68.0,0.75,3.39,4.49,3.54,,7.1,0.1,140.0
22101.0,Almond Milk,74.0,3.59,3.39,9.13,9.72,,7.13,0.25,95.0
22102.0,Soy Milk,49.0,8.0,,9.08,5.65,0.68,3.61,0.65,110.0
22103.0,Skim Milk,54.0,7.1,2.1,8.35,6.65,0.9,6.9,0.42,87.0
22104.0,Cashew Milk,74.0,3.03,,8.65,8.8,0.66,4.15,0.94,146.0
22105.0,Cashew Milk,,4.18,3.96,11.73,9.63,0.04,4.34,0.28,109.0
22106.0,Oat Milk,74.0,6.17,4.98,7.99,0.7,0.36,,0.68,124.0
22107.0,Whole Milk,49.0,1.87,2.33,11.22,2.39,0.17,5.38,0.29,133.0
22108.0,,53.0,1.59,1.77,11.97,5.75,0.36,6.12,0.52,91.0
22109.0,Almond Milk,49.0,3.28,0.74,1.96,9.33,0.43,5.12,0.84,99.0
22110.0,Whole Milk,,7.76,3.81,,9.17,0.16,1.06,,131.0
22111.0,Soy Milk,43.0,3.25,4.71,4.83,1.72,0.68,4.02,0.04,95.0
22112.0,Whole Milk,80.0,0.69,0.91,4.92,0.79,0.66,,0.3,93.0
22113.0,,45.0,5.7,0.93,2.55,0.52,0.85,2.38,0.83,126.0
22114.0,Skim Milk,50.0,5.42,,3.72,6.58,0.44,6.72,0.24,136.0
22115.0,,53.0,2.25,3.91,7.84,9.21,0.59,4.8,0.84,139.0
22116.0,Soy Milk,74.0,5.92,1.68,,7.54,0.3,,0.11,85.0
22117.0,,40.0,7.53,4.35,2.22,1.08,0.33,1.62,0.31,137.0
